gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ACVR2B	0.4534	0.518	7.056	0	0	0.518	1.673	0	4.865
ACVRL1	0.6127	0	5.939	0	0	0	0.913	0.445	4.581
ACY1	1.404	2.669	13.385	0	0	2.669	0	0.579	10.137
ACY3	0.725	0.345	7.561	0	0	0.345	1.377	2.921	2.917
ACYP1	0.4484	1.263	13.165	0	0	1.263	4.74	2.535	4.626
ACYP2	1.1835	2.245	8.884	1.669	0	0.576	3.157	2.74	0.742
ADA	1.7519	0	4.592	0	0	0	1.135	0.173	3.284
ADAD1	1.0223	0	5.736	0	0	0	2.818	1.941	0.977
ADAD2	1.2162	0	3.724	0	0	0	2.802	0	0.922
ADAL	1.0271	2.005	10.796	0	0	2.005	4.43	0	4.36
ADAM10	0.9064	1.731	39.171	0	0	1.731	2.327	1.715	33.398
ADAM11	0.9374	1.381	3.982	0	0	1.381	0	0	2.601
ADAM12	0.4675	0	0.173	0	0	0	0	0	0.173
ADAM15	0.9025	0.195	11.056	0	0	0.195	0	2.559	8.301
ADAM17	1.6178	0.345	4.307	0	0	0.345	0.829	0	3.133
ADAM18	1.0072	0.345	5.779	0	0.345	0	2.226	0.559	2.649
ADAM19	0.2072	2.117	47.651	0	0	2.117	5.537	10.986	29.012
ADAM2	0.7786	3.039	17.051	1.83	0.345	0.863	2.476	2.59	8.946
ADAM20	0.931033333333333	0.297333333333333	1.517	0	0.297333333333333	0	0.44	0.779666666666667	0
ADAM21	0.864	1.342	5.873	0	0.345	0.997	3.825	0	0.706
ADAM22	1.037	0	1.87	0	0	0	0	1.352	0.518
ADAM23	0.6753	0.173	3.469	0	0	0.173	1.846	0.217	1.234
ADAM28	0.5512	0	13.737	0	0	0	9.939	0	3.798
ADAM29	0.7178	0	7.423	0	0	0	1.488	3.729	2.206
ADAM30	0.9137	2.7	13.256	2.7	0	0	4.2	3.858	2.498
ADAM32	1.0972	0	6.496	0	0	0	3.366	1.714	1.416
ADAM33	0.9298	0.756	42.62	0	0	0.756	20.776	0	21.087
ADAM7	0.6682	0	2.245	0	0	0	0	1.48	0.765
ADAM8	1.4033	0.56	10.661	0	0	0.56	0	0	10.101
ADAM9	0.6617	0.173	11.41	0	0	0.173	0	7.73	3.507
ADAMDEC1	0.6892	0.173	5.032	0	0	0.173	1.514	1.532	1.813
ADAMTS1	0.4261	0	5.292	0	0	0	1.327	1.707	2.257
ADAMTS10	1.5744	0	12.519	0	0	0	2.04	3.745	6.734
ADAMTS12	0.689	0.345	4.739	0	0	0.345	2.982	0	1.411
ADAMTS13	0.7653	0.497	17.124	0.345	0	0.152	6.908	1.583	8.136
ADAMTS14	0.4547	0.23	5.655	0	0	0.23	0.398	1.074	3.954
ADAMTS15	1.2885	0	2.858	0	0	0	1.865	0.345	0.648
ADAMTS16	0.6087	0	1.689	0	0	0	1.201	0.204	0.284
ADAMTS17	0.4565	0	4.649	0	0	0	0.84	1.906	1.903
ADAMTS18	2.0761	0	5.169	0	0	0	0.345	0	4.824
ADAMTS19	0.44	0	2.284	0	0	0	0	1.938	0.345
ADAMTS2	0.4505	0	0.969	0	0	0	0.234	0	0.736
ADAMTS20	0.5087	0.196	9.491	0.196	0	0	1.237	1.383	6.675
ADAMTS3	1.0118	0.905	5.533	0	0.905	0	0.898	0.863	2.866
ADAMTS4	0	0	11.198	0	0	0	0.645	3.518	7.035
ADAMTS5	0.4567	0.414	2.059	0	0.414	0	0.173	0.897	0.575
ADAMTS6	0.4539	0.328	9.591	0	0	0.328	1.058	1.346	6.86
ADAMTS7	0.7183	0.173	3.948	0	0	0.173	2.438	0.483	0.854
ADAMTS8	1.2856	0	4.544	0	0	0	0	0	4.544
ADAMTS9	0.4214	0.536	9.802	0	0	0.536	2.137	4.77	2.359
ADAMTSL1	1.8759	0	2.066	0	0	0	0.651	0	1.415
ADAMTSL2	0.5123	0	1.68	0	0	0	0.23	0	1.45
ADAMTSL3	0.5124	0	5.454	0	0	0	4.009	0	1.445
ADAMTSL4	1.2573	0.374	24.904	0	0	0.374	4.336	0	20.195
ADAMTSL5	0.9763	0.343	22.017	0	0	0.343	1.657	0.651	19.367
ADAP1	0.7313	0.648	6.328	0	0	0.648	0	0.909	4.771
ADAP2	0.47	1.135	10.788	0	0	1.135	1.063	0	8.59
ADAR	0.5221	0.133	42.55	0	0.133	0	6.133	5.199	31.085
ADARB1	1.2157	1.485	4.641	0	0	1.485	0.667	0	2.489
ADARB2	1.45	0	1.955	0	0	0	0	1.609	0.345
ADAT1	0.5679	1.888	25.643	0	0	1.888	4.952	0.926	17.877
ADAT2	1.1517	0.705	12.728	0	0	0.705	1.25	2.779	7.994
ADAT3	1.8474	1.818	17.365	0	0	1.818	3.507	0	12.039
ADCK1	0.9177	7.811	20.85	5.671	2.14	0	3.181	2.972	6.885
ADCK2	0.3921	1.116	18.346	0.604	0.513	0	2.35	0	14.88
ADCK5	1.2225	2.982	15.584	0	0	2.982	1.987	0	10.615
ADCY1	0.7152	0	3.117	0	0	0	1.56	0	1.557
ADCY10	1.309	0	11.01	0	0	0	2.018	0	8.992
ADCY2	1.025	0.345	0.963	0	0.345	0	0	0.273	0.345
ADCY3	0.8914	0	10.166	0	0	0	3.244	0	6.922
ADCY4	1.5438	0.315	1.879	0	0	0.315	0	0	1.564
ADCY5	1.0678	0.173	2.37	0	0	0.173	0	0.676	1.522
ADCY6	0.5154	4.823	38.463	0	0	4.823	8.686	3.437	21.517
ADCY7	0.4907	1.409	105.849	0	0	1.409	10.302	22.101	72.038
ADCY8	1.3404	0	4.002	0	0	0	2.443	0.205	1.354
ADCY9	0.7377	0.691	9.149	0	0	0.691	1.086	0	7.372
ADCYAP1	1.066	0	0.691	0	0	0	0	0.691	0
ADCYAP1R1	2.2091	0	0.824	0	0	0	0.478	0	0.345
ADD1	0.983	4.445	60.142	1.586	0	2.859	16.67	4.947	34.08
ADD2	0.7932	0	26.945	0	0	0	12.78	1.363	12.802
ADD3	0.4983	0	34.121	0	0	0	5.149	0.207	28.765
ADGB	1.5747	0	7.554	0	0	0	3.403	1.619	2.532
ADGRA1	1.4789	0	0	0	0	0	0	0	0
ADGRA2	1.2109	0.76	19.02	0	0	0.76	2.781	1.401	14.079
ADGRA3	1.2011	0.23	4.494	0	0	0.23	0.576	0.603	3.085
ADGRB1	1.075	0	0.173	0	0	0	0	0	0.173
ADGRB2	0.4406	0	6.883	0	0	0	0	3.054	3.829
ADGRB3	0.5822	0.345	1.784	0	0.345	0	0.691	0	0.748
ADGRD1	0	0	3.595	0	0	0	0.315	1.629	1.651
ADGRE1	0.7553	0.748	17.272	0	0	0.748	9.273	3.949	3.303
ADGRE5	0.8444	0	2.922	0	0	0	0	0.265	2.657
ADGRF1	0.7853	0	5.862	0	0	0	0.918	0.997	3.946
ADGRF2	0.7135	0	4.722	0	0	0	0.628	0	4.094
ADGRF3	0.9706	0.758	13.483	0	0	0.758	0	4.114	8.611
ADGRF4	1.0901	0.711	4.951	0	0.711	0	3.176	0.4	0.663
ADGRF5	1.2649	0	2.597	0	0	0	0.901	0.153	1.544
ADGRG1	1.2173	0.173	18.191	0	0	0.173	0.173	0.723	17.122
ADGRG2	0.8862	0.345	14.768	0	0.345	0	1.554	8.442	4.428
ADGRG3	1.3821	0	5.433	0	0	0	0	1.001	4.432
ADGRG5	0.9751	0.23	17.113	0	0.23	0	0.446	3.882	12.555
ADGRG6	0.7915	0	4.094	0	0	0	1.126	1.086	1.882
ADGRG7	1.2017	3.616	12.829	1.594	1.677	0.345	4.33	3.585	1.299
ADGRL1	0.9346	0	4.872	0	0	0	0	2.195	2.677
ADGRL2	1.2236	0.239	1.874	0	0.239	0	0.173	0.74	0.722
ADGRL3	0	0.718	1.562	0	0.718	0	0.173	0	0.671
ADGRL4	0.5966	0.449	1.931	0	0.449	0	0	0.933	0.549
ADGRV1	2.1552	0	5.744	0	0	0	1.409	2.337	1.998
ADH1C	0.6413	0	6.163	0	0	0	1.188	2.145	2.829
ADH4	0.6615	0.23	5.434	0	0.23	0	0.518	0.781	3.905
ADH5	0.661	3.475	44.809	2.166	0	1.309	9.901	23.666	7.767
ADH7	0.7884	0	6.615	0	0	0	1.502	2.733	2.379
ADHFE1	0.7751	0.437	6.24	0	0	0.437	0	0	5.803
ADI1	0.4596	2.234	14.833	0	0	2.234	4.666	0.413	7.52
ADIPOQ	0.9258	1.381	11.899	0	0.691	0.691	1.151	2.036	7.331
ADIPOR1	1.1342	2.838	37.22	0	0	2.838	0	1.411	32.971
ADIPOR2	2.2963	0.46	5.243	0	0	0.46	0	1.442	3.34
ADK	0.5535	0.657	54.837	0	0	0.657	5.607	0	48.572
ADM	1.3552	0	5.748	0	0	0	0	0.532	5.216
ADM2	0.5045	1.585	21.373	0	0	1.585	0.818	3.652	15.318
ADNP	0.7102	0	10.613	0	0	0	1.108	1.244	8.26
ADNP2	1.2924	0.203	6.287	0	0.203	0	1.504	2.363	2.218
ADO	1.1873	0	2.731	0	0	0	0.845	0	1.886
ADORA1	0.5299	0	1.744	0	0	0	0.239	0	1.505
ADORA2A	2.0172	0	4.845	0	0	0	0	0	4.845
ADORA2B	0.6008	1.491	6.095	0	0	1.491	0	0.317	4.286
ADORA3	0.6596	0.298	23.39	0.298	0	0	4.636	0	18.456
ADPGK	1.3075	0	45.34	0	0	0	26.958	0	18.382
ADPRH	2.7015	0.246	11.508	0.246	0	0	4.015	0	7.248
ADPRHL1	3.5161	1.544	9.897	0.863	0	0.681	1.039	0.253	7.06
ADPRHL2	2.0748	1.116	7.515	0	0	1.116	3.171	0	3.227
ADPRM	1.6494	0.423	7.014	0	0	0.423	3.656	0.386	2.549
ADRA1A	0.9843	0.173	1.577	0	0.173	0	0	0.541	0.863
ADRA1B	0.6824	0	8.13	0	0	0	1.577	1.424	5.129
ADRA1D	0.5979	0	5.008	0	0	0	2.263	0	2.744
ADRA2A	0	0	5.704	0	0	0	2.319	1.727	1.659
ADRA2B	1.3693	0	3.562	0	0	0	0.23	0	3.332
ADRA2C	0.7764	0	1.606	0	0	0	1.478	0	0.128
ADRB1	0.81	0	1.908	0	0	0	0.5	0	1.408
ADRB2	0.3974	0.136	2.428	0	0	0.136	0.604	0	1.688
ADRB3	1.292	0	7.383	0	0	0	0.832	1.888	4.662
ADRM1	1.507	0	8.532	0	0	0	0.351	0.397	7.784
ADSL	1.4205	3.841	45.689	0	0	3.841	2.649	2.371	36.827
ADSS	0.7308	1.381	8.336	0.518	0	0.863	1.403	0	5.552
ADSSL1	0.4896	0.469	5.544	0.469	0	0	0	0	5.075
ADTRP	0.4236	0.345	5.016	0	0.173	0.173	2.384	2.115	0.173
AEBP1	0.4998	1.073	6.749	0.183	0	0.89	0.586	0.475	4.615
AEBP2	0.6749	1.538	100.649	0	0	1.538	14.196	1.236	83.68
AEN	1.0698	0.874	10.822	0.518	0	0.356	1.686	0.825	7.437
AES	1.7553	0.481	30.435	0	0	0.481	1.584	0	28.37
AFAP1	1.0314	0	2.656	0	0	0	0.699	0	1.958
AFAP1L1	0.8749	0.812	28.782	0	0.314	0.497	4.033	6.494	17.444
AFAP1L2	0.6524	0	2.756	0	0	0	0.567	1.706	0.484
AFF1	0	4.66	67.012	0	0	4.66	9.949	0	52.403
AFF3	0.4112	0	2.479	0	0	0	0.23	0	2.248
AFF4	0.756	3.545	39.067	0	0	3.545	1.306	0	34.216
AFG3L2	0.3429	0.793	10.062	0	0	0.793	0	0	9.269
AFM	1.4888	0.46	5.77	0	0	0.46	2.507	1.421	1.381
AFMID	1.9337	0	26.434	0	0	0	0	0	26.434
AFP	0.6367	0.518	5.472	0	0.518	0	0	0.496	4.458
AFTPH	0.718	0	12.573	0	0	0	3.265	2.044	7.263
AGA	1.3717	0.255	13.396	0	0.255	0	2.189	2.472	8.481
