gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ABI3	0	18.237	0	0	0	0	0	18.237
ABL1	0.292	24.805	0	0	0.292	1.434	0	23.079
ABL2	1.073	32.336	0	0	1.073	1.553	8.598	21.112
ABLIM1	0	20.887	0	0	0	3.495	9.764	7.627
ABLIM2	0	20.592	0	0	0	4.882	4.714	10.996
ABLIM3	1.818	41.247	1.818	0	0	7.936	7.944	23.548
ABO	1.206	6.425	1.206	0	0	0.508	0	4.711
ABR	0.527	9.727	0	0	0.527	0	0	9.201
ABRA	0.148	2.448	0	0	0.148	0	0.431	1.869
ABRACL	0.974	12.357	0.974	0	0	5.099	1.365	4.919
ABT1	6.669	97.843	0	1.251	5.418	33.879	12.691	44.604
ABTB1	0	5.241	0	0	0	1.601	0.634	3.007
ABTB2	0	16.229	0	0	0	5.468	1.279	9.482
ACAA1	0	7.41	0	0	0	0	0	7.41
ACAA2	0.57	23.135	0	0	0.57	4.145	6.757	11.663
ACACA	1.16	17.271	0	0	1.16	0.948	0.644	14.52
ACACB	2.105	22.654	0	0	2.105	3.53	1.095	15.924
ACAD10	4.074	144.904	0	0	4.074	13.762	3.404	123.664
ACAD11	0.229	11.395	0	0	0.229	0.954	0.582	9.631
ACAD8	0.377	19.785	0	0.377	0	8.404	4.903	6.101
ACAD9	0	3.469	0	0	0	1.079	0.849	1.542
ACADL	0.345	10.772	0	0	0.345	2.259	3.065	5.103
ACADM	4.425	32.624	0.759	0.341	3.325	5.681	1.377	21.14
ACADS	1.467	8.535	0	0.27	1.198	0.796	0.238	6.034
ACADSB	1.429	20.613	0	0.993	0.437	4.713	0.186	14.285
ACADVL	0	5.913	0	0	0	0.89	0	5.023
ACAP1	0	8.133	0	0	0	0	0	8.133
ACAP2	2.332	3.578	1.726	0.607	0	0	0	1.245
ACAP3	0	0	0	0	0	0	0	0
ACAT1	0.895	21.955	0.895	0	0	5.231	2.715	13.113
ACAT2	0.752	12.6995	0	0	0.752	1.076	0	10.872
ACBD3	0.362	23.451	0	0	0.362	7.281	0	15.809
ACBD4	0.857	6.433	0	0	0.857	0	0	5.575
ACBD5	3.892	42.135	0	0.275	3.617	7.818	5.533	24.891
ACBD6	0	26.791	0	0	0	10.448	0.85	15.494
ACBD7	0.191	12.452	0	0	0.191	1.52	0	10.742
ACCS	0.838	10.334	0.838	0	0	1.08	2.839	5.577
ACCSL	2.155	78.951	0	0	2.155	36.013	0	40.784
ACD	0.15	2.016	0	0	0.15	0	0	1.866
ACE	0	25.893	0	0	0	0	2.886	23.007
ACE2	0.406	8.825	0	0.27	0.135	1.559	2.003	4.858
ACER1	1.1	25.235	0.404	0	0.696	7.11	1.031	15.993
ACER2	0.886	42.008	0	0	0.886	8.369	0	32.752
ACER3	1.771	14.275	0.765	0	1.006	2.79	0	9.714
ACHE	0.824	31.708	0	0	0.824	10.58	0	20.303
ACIN1	0	1.207	0	0	0	0	0	1.207
ACKR1	0	5.014	0	0	0	0	1.691	3.323
ACKR2	0	16.078	0	0	0	3.629	1.594	10.855
ACKR3	0	9.31	0	0	0	8.362	0	0.947
ACKR4	0.076	2.113	0	0	0.076	0	0.216	1.821
ACLY	1.124	9.877	0	0	1.124	2.554	1.134	5.064
ACMSD	0	40.784	0	0	0	8.649	6.548	25.587
ACO1	0.472	6.9	0.472	0	0	4.966	0	1.462
ACO2	0.166	5.529	0	0	0.166	0.439	0.211	4.713
ACOD1	0	20.403	0	0	0	0	13.601	6.802
ACOT1	2.069	11.2	0.95	0	1.12	2.897	0	6.234
ACOT11	0.305	12.233	0	0	0.305	0.602	0	11.326
ACOT12	0	10.839	0	0	0	3.487	3.359	3.992
ACOT13	0.737	8.027	0	0	0.737	0.232	0.536	6.522
ACOT2	2.674	23.806	0	0	2.674	10.073	0.852	10.207
ACOT4	2.247	11.948	0	0.326	1.921	2.619	0	7.082
ACOT7	1.362	54.951	1.362	0	0	18.207	2.967	32.414
ACOT8	0.432	13.117	0	0	0.432	0	0	12.685
ACOT9	0	10.8185	0	0	0	3.8705	1.6725	5.276
ACOX1	0.477	6.323	0	0	0.477	2.485	0.385	2.977
ACOX2	0	14.06	0	0	0	1.224	3.56	9.276
ACOX3	0.685	12.645	0.477	0	0.208	1.801	0	10.159
ACOXL	2.463	37.715	0	1.557	0.906	16.127	12.284	6.841
ACP1	0.426	2.457	0	0.256	0.171	0	0	2.031
ACP2	1.253	15.441	0	0	1.253	2.012	0	12.175
ACP6	1.464	10.706	0	0	1.464	1.769	0	7.473
ACP7	0.877	51.911	0	0	0.877	1.904	7.236	41.894
ACPP	0.99	24.908	0	0.162	0.828	3.14	5.93	14.848
ACR	0	9.148	0	0	0	1.594	0	7.554
ACRBP	1.177	15.402	0	0	1.177	1.283	0	12.942
ACRV1	0	6.988	0	0	0	0.376	1.111	5.501
ACSBG1	0.125	8.924	0	0	0.125	3.398	0	5.401
ACSBG2	2.96	55.536	0	0	2.96	34.909	0	17.666
ACSF2	0.922	18.068	0	0	0.922	4.174	1.332	11.639
ACSF3	0.546	8.22	0.546	0	0	1.146	0.943	5.585
ACSL1	0.651	11.477	0	0.423	0.227	3.694	0	7.133
ACSL3	0.264	13.762	0	0	0.264	4.585	0	8.912
ACSL4	0.071	2.439	0	0	0.071	0.053	1.075	1.241
ACSL5	0.508	14.706	0	0	0.508	0	1.996	12.202
ACSL6	0.618	21.137	0	0.618	0	6.411	5.075	9.033
ACSM1	0	35.132	0	0	0	9.441	4.257	21.434
ACSM2A	1.085	56.227	1.085	0	0	25.001	18.76	11.381
ACSM3	0.804	6.058	0.218	0	0.586	0.333	4.268	0.654
ACSM4	0	17.844	0	0	0	2.776	5.284	9.784
ACSM5	0.416	30.051	0	0	0.416	14.037	4.011	11.587
ACSS1	1.745	28.091	0	1.745	0	4.591	4.973	16.783
ACSS2	0	5.465	0	0	0	0	1.897	3.568
ACSS3	0	8.316	0	0	0	1.713	3.368	3.234
ACTA1	24.374	66.026	5	0	19.374	18.551	0	23.101
ACTA2	0	7.486	0	0	0	1.04	0	6.446
ACTB	0.306	3.939	0	0	0.306	0.444	0.256	2.932
ACTBL2	0.539	2.723	0	0.539	0	0	0.928	1.256
ACTC1	0	5.808	0	0	0	1.404	0	4.403
ACTG1	1.95	11.697	0	0	1.95	0	0	9.747
ACTG2	0	36.142	0	0	0	4.58	2.915	28.647
ACTL10	0.371	5.156	0	0	0.371	0.312	0.963	3.51
ACTL6A	0.043	2.09	0	0	0.043	1.195	0	0.852
ACTL6B	0.983	20.414	0	0	0.983	1.972	2.956	14.502
ACTL7A	0	8.333	0	0	0	3.894	2.173	2.267
ACTL7B	1.491	16.326	0	1.491	0	1.666	5.536	7.634
ACTL9	2.236	31.134	0	2.236	0	1.04	11.063	16.795
ACTN1	0	8.641	0	0	0	0.771	0.618	7.251
ACTN2	3.596	38.845	1.874	0	1.722	1.15	0	34.099
ACTN4	0	2.257	0	0	0	0	0	2.257
ACTR10	0.79	18.64	0.696	0	0.094	1.674	5.71	10.466
ACTR1A	0	21.163	0	0	0	0	1.529	19.634
ACTR1B	0.656	13.602	0	0	0.656	2.659	3.532	6.755
ACTR2	0.503	16.093	0	0	0.503	7.708	1.494	6.387
ACTR3	0.499	18.038	0	0	0.499	2.258	2.839	12.443
ACTR3B	1.853	68.541	0	0	1.853	27.573	15.359	23.756
ACTR5	0.251	5.949	0	0	0.251	2.3	0.897	2.502
ACTR6	0.326	6.425	0	0.125	0.201	2.468	0.334	3.296
ACTR8	1.383	17.366	0	0	1.383	3.465	0	12.517
ACTRT1	0	2.373	0	0	0	0.536	1.404	0.433
ACTRT2	0	2.646	0	0	0	0.999	0	1.646
ACTRT3	0	4.759	0	0	0	0.487	0	4.272
ACVR1	0	8.87	0	0	0	1.938	0.932	6
ACVR1B	0	60.759	0	0	0	8.209	11.24	41.311
ACVR1C	0.14	4.758	0	0.14	0	0.84	0.638	3.142
ACVR2A	0	15.849	0	0	0	0	10.121	5.728
ACVR2B	5.58	103.075	0	0	5.58	25.822	0	71.673
ACVRL1	0	39.589	0	0	0	10.258	5.236	24.095
ACY1	1.818	13.756	0	0	1.818	0	1.011	10.927
ACY3	2.653	43.992	0	0	2.653	17.632	7.245	16.462
ACYP1	0.314	4.966	0	0	0.314	1.435	0.429	2.788
ACYP2	1.143	6.404	0.812	0	0.331	2.561	2.45	0.251
ADA	0	2.047	0	0	0	0.338	0.094	1.615
ADAD1	0	8.836	0	0	0	5.378	1.61	1.848
ADAD2	4.762	43.325	0	0	4.762	23.224	0	15.339
ADAL	1.043	18.385	0	0	1.043	6.614	0	10.728
ADAM10	0.955	18.957	0	0	0.955	1.062	1.184	15.756
ADAM11	1.963	24.466	0	0	1.963	0	0	22.503
ADAM12	0	1.336	0	0	0	0	0	1.336
ADAM15	0.359	15.414	0	0	0.359	0	2.618	12.437
ADAM17	1.282	9.658	0	0	1.282	0.914	0	7.462
ADAM18	0.166	8.117	0	0.166	0	3.331	0.69	3.93
ADAM19	6.357	140.759	0	0	6.357	15.527	12.93	105.944
ADAM2	1.115	8.003	0.556	0.112	0.448	0.556	1.009	5.324
ADAM20	0.716	3.16	0	0.716	0	0.904333333333333	1.54	0
ADAM21	1.863	10.028	0	1.089	0.774	4.519	0	3.646
ADAM22	0	3.508	0	0	0	0.494	1.565	1.449
ADAM23	0	2.571	0	0	0	0.963	0.383	1.225
ADAM28	1.034	30.398	0	0	1.034	22.701	0	6.663
ADAM29	0	1.714	0	0	0	0.179	1.169	0.366
ADAM30	0.407	17.133	0.407	0	0	8.059	6.213	2.455
ADAM32	0	17.389	0	0	0	8.29	4.53	4.568
ADAM33	0.315	28.768	0	0	0.315	13.015	0	15.438
ADAM7	0	6.428	0	0	0	0	2.751	3.678
ADAM8	0.705	5.902	0	0	0.705	0	0	5.197
ADAM9	0.485	15.525	0	0	0.485	0	10.193	4.847
ADAMDEC1	0.355	12.961	0	0	0.355	6.199	2.059	4.347
ADAMTS1	0	9.767	0	0	0	3.391	1.772	4.604
ADAMTS10	0	14.377	0	0	0	1.606	2.973	9.798
ADAMTS12	0.102	3.021	0	0	0.102	1.274	0.099	1.547
ADAMTS13	2.145	46.158	1.362	0	0.783	25.878	5.501	12.634
ADAMTS14	0.811	10.876	0.486	0	0.324	0.854	1.67	7.541
ADAMTS15	0	8.164	0	0	0	5.306	0.755	2.103
ADAMTS16	0	6.001	0	0	0	3.968	1.2	0.832
ADAMTS17	0	10.261	0	0	0	1.312	4.468	4.48
ADAMTS18	0	5.959	0	0	0	0.938	0	5.021
ADAMTS19	0.135	1.667	0	0.103	0.032	0.3	0.596	0.636
ADAMTS2	0	16.493	0	0	0	6.328	0	10.165
ADAMTS20	0.14	11.029	0.14	0	0	2.147	1.119	7.623
ADAMTS3	0.141	3.073	0	0.141	0	0.627	0.363	1.942
ADAMTS4	0	59.454	0	0	0	1.956	1.994	55.504
ADAMTS5	0.803	1.653	0	0.803	0	0.236	0.513	0.101
ADAMTS6	0.71	9.506	0	0	0.71	0.904	0.86	7.031
ADAMTS7	0.463	17.478	0	0	0.463	7.944	3.051	6.02
ADAMTS8	0	21.041	0	0	0	0	0	21.041
ADAMTS9	0.522	16.592	0	0	0.522	3.223	7.638	5.209
ADAMTSL1	0.508	6.944	0	0.508	0	3.325	0	3.111
ADAMTSL2	0.428	3.863	0	0.428	0	0.546	0	2.889
ADAMTSL3	0	6.641	0	0	0	5.558	0	1.083
ADAMTSL4	0.037	5.478	0	0	0.037	0.708	0	4.732
ADAMTSL5	1.948	63.567	0	0	1.948	1.705	5.105	54.808
ADAP1	0.395	4.72	0	0	0.395	0	0.463	3.862
ADAP2	0.856	13.684	0	0	0.856	1.784	0	11.044
ADAR	0.065	40.421	0	0.065	0	11.274	3.556	25.525
ADARB1	1.355	4.534	0	0	1.355	1.375	0	1.805
ADARB2	0.177	2.309	0	0	0.177	0	1.097	1.035
ADAT1	1.253	16.537	0	0	1.253	3.904	0.492	10.888
ADAT2	0.885	12.755	0	0	0.885	3.877	2.373	5.62
ADAT3	0.874	10.631	0	0	0.874	2.312	0	7.445
ADCK1	5.921	21.848	4.388	1.533	0	3.363	5.424	7.139
ADCK2	0.426	13.22	0.312	0.114	0	1.305	0	11.489
ADCK5	3.186	16.194	0	0	3.186	2.976	0	10.031
ADCY1	0	23.996	0	0	0	12.216	0	11.78
ADCY10	0	10.802	0	0	0	1.337	0	9.465
ADCY2	0.882	2.339	0	0.882	0	0	0.636	0.822
ADCY3	0	18.498	0	0	0	5.305	0	13.193
ADCY4	0.122	1.688	0	0	0.122	0	0	1.566
ADCY5	0.943	11.673	0	0	0.943	0	1.676	9.053
ADCY6	1.262	10.162	0	0	1.262	1.751	0.543	6.605
ADCY7	0.403	19.124	0	0	0.403	3.462	2.229	13.03
ADCY8	0	4.713	0	0	0	2.292	0.922	1.499
ADCY9	0.63	12.679	0	0	0.63	0.864	0	11.185
ADCYAP1	0	0.311	0	0	0	0	0.311	0
ADCYAP1R1	0	6.834	0	0	0	2.223	0	4.611
ADD1	2.635	34.554	0.673	0	1.962	10.359	1.732	19.828
ADD2	0	97.758	0	0	0	38.264	7.233	52.261
ADD3	0	71.962	0	0	0	9.372	1.209	61.381
ADGB	0	2.671	0	0	0	0.796	0.718	1.157
ADGRA1	0	1.63	0	0	0	0	0	1.63
ADGRA2	0.416	29.604	0	0	0.416	5.962	2.159	21.067
ADGRA3	0	8.078	0	0	0	1.914	1.395	4.769
ADGRB1	0	1.577	0	0	0	0	0	1.577
ADGRB2	0	75.386	0	0	0	0	11.944	63.442
ADGRB3	0.352	3.547	0	0.352	0	2.487	0.352	0.355
ADGRD1	0	449.776	0	0	0	36.275	192.658	220.843
ADGRE1	1.075	30.647	0	0.731	0.344	16.43	8.67	4.472
ADGRE5	0	2.012	0	0	0	0	0.25	1.762
ADGRF1	0	8.636	0	0	0	0.31	0.203	8.123
ADGRF2	0	21.157	0	0	0	6.743	0	14.414
ADGRF3	0.282	9.413	0	0	0.282	0	2.316	6.815
ADGRF4	1.917	16.895	0	1.917	0	8.862	2.272	3.844
ADGRF5	0.148	7.659	0	0	0.148	1.33	2.254	3.928
ADGRG1	0.483	23.704	0	0	0.483	1.757	0.947	20.517
ADGRG2	0.396	8.113	0	0.396	0	0.229	2.677	4.811
ADGRG3	0	18.507	0	0	0	0	4.367	14.141
ADGRG5	0.373	35.876	0	0.373	0	1.725	8.935	24.842
ADGRG6	0	4.252	0	0	0	1.156	1.848	1.248
ADGRG7	0.836	5.507	0.409	0.284	0.142	2.462	0.92	1.29
ADGRL1	0	13.871	0	0	0	0	4.018	9.853
ADGRL2	0.545	3.38	0	0.545	0	0.584	0.645	1.607
ADGRL3	0.224	1.289	0	0.224	0	0.786	0	0.279
ADGRL4	0.504	5.478	0	0.504	0	0	1.857	3.116
ADGRV1	0	8.405	0	0	0	2.968	3.126	2.311
ADH1C	0	2.461	0	0	0	0.616	0.861	0.984
ADH4	0.506	19.103	0	0.506	0	0.757	4.368	13.472
ADH5	4.719	83.141	1.886	0	2.832	25.716	37.449	15.257
ADH7	0	7.119	0	0	0	1.054	1.712	4.353
ADHFE1	0.153	5.113	0	0	0.153	0	0	4.96
ADI1	0.268	5.278	0	0	0.268	1.326	0.204	3.48
ADIPOQ	3.238	25.366	0	1.987	1.251	1.737	3.004	17.387
ADIPOR1	0.535	12.303	0	0	0.535	0	1.07	10.698
ADIPOR2	0.566	5.541	0	0	0.566	0	0.72	4.256
ADK	1.742	53.259	0	0	1.742	4.651	0	46.866
ADM	0	7.861	0	0	0	0	2.98	4.881
ADM2	0.213	5.406	0	0	0.213	0.467	0.372	4.354
ADNP	0	2.308	0	0	0	0.279	0.351	1.678
ADNP2	0.121	7.434	0	0.121	0	2.129	3.01	2.174
ADO	0	1.943	0	0	0	0.354	0	1.589
ADORA1	0	4.608	0	0	0	0.383	0	4.225
ADORA2A	0	2.357	0	0	0	0	0	2.357
ADORA2B	0.342	1.767	0	0	0.342	0	0.095	1.331
ADORA3	0.212	4.474	0.212	0	0	1.13	0	3.132
ADPGK	0	3.747	0	0	0	1.665	0	2.082
ADPRH	0.281	18.949	0.281	0	0	6.334	0	12.333
ADPRHL1	20.462	126.629	18.564	0	1.898	16.234	7.788	82.145
ADPRHL2	0.51	4.235	0	0	0.51	1.21	0	2.516
ADPRM	0.132	15.512	0	0	0.132	4.681	1.398	9.301
ADRA1A	0.648	3.119	0	0.648	0	0	2.032	0.439
ADRA1B	0	5.365	0	0	0	0.576	1.067	3.722
ADRA1D	0	6.47	0	0	0	3.96	0	2.51
ADRA2A	0	11.62	0	0	0	3.57	3	5.049
ADRA2B	0	7.856	0	0	0	0.802	0.68	6.374
ADRA2C	0	14.235	0	0	0	10.543	0	3.692
ADRB1	0	6.585	0	0	0	1.49	0	5.096
ADRB2	0.841	4.956	0	0	0.841	0.605	0	3.51
ADRB3	0	13.799	0	0	0	1.88	2.52	9.399
ADRM1	0	12.406	0	0	0	1.36	2.34	8.706
ADSL	1.45	19.654	0	0	1.45	0.777	0.777	16.65
ADSS	1.638	10.663	0.698	0	0.94	1.689	0	7.337
ADSSL1	0.188	1.5	0.188	0	0	0	0	1.312
ADTRP	0.63	9.39	0	0.331	0.298	4.316	1.734	2.71
AEBP1	1.911	10.687	0.443	0	1.468	1.218	0.865	6.692
AEBP2	0.172	50.27	0	0	0.172	9.725	0.515	39.858
AEN	0.406	8.915	0.109	0	0.297	0.986	1.058	6.466
AES	2.062	108.854	0	0	2.062	5.975	0	100.818
AFAP1	0.068	10.496	0	0.068	0	3.096	0	7.332
AFAP1L1	0.31	17.554	0	0.081	0.228	1.938	1.654	13.653
AFAP1L2	0	15.907	0	0	0	2.923	9.774	3.21
AFF1	1.863	18.11	0	0	1.863	1.857	0	14.39
AFF3	0	9.012	0	0	0	1.309	0	7.703
AFF4	1.706	56.313	0	0	1.706	7.404	0	47.203
AFG3L2	0.579	16.099	0	0	0.579	0	0	15.52
AFM	0.117	9.922	0	0	0.117	3.928	3.499	2.377
AFMID	0	17.559	0	0	0	0	0	17.559
AFP	1.036	7.405	0	0.65	0.386	0	0.949	5.421
AFTPH	0	5.321	0	0	0	1.414	1.18	2.728
AGA	0.135	2.941	0	0.135	0	0.714	0.277	1.815
AGAP1	0	6.966	0	0	0	1.339	3.208	2.418
AGAP2	0.168	4.336	0	0	0.168	1.744	0	2.424
AGAP3	0	48.855	0	0	0	9.682	4.299	34.873
AGBL1	0	29.338	0	0	0	15.203	2.169	11.966
AGBL2	0.995	12.824	0	0	0.995	3.077	0.494	8.258
AGBL3	1.526	9.812	0.704	0.581	0.242	1.767	2.035	4.484
AGBL4	0.714	14.267	0	0.489	0.224	1.897	10.385	1.271
AGBL5	2.063	12.283	0.725	0	1.339	0	1.788	8.432
AGER	0	1.265	0	0	0	0	0	1.265
AGFG1	0.03	3.556	0	0	0.03	0	0.854	2.672
AGFG2	0.775	15.938	0	0	0.775	0	0	15.163
AGGF1	0.474	9.066	0	0	0.474	3.36	1.253	3.98
AGK	0.888	5.978	0.888	0	0	4.124	0.427	0.539
AGL	0.194	2.263	0	0	0.194	0.509	0.113	1.447
AGMAT	3.715	34.875	1.564	0	2.152	1.409	0	29.751
AGMO	0.64	5.964	0.381	0.259	0	4.712	0.612	0
AGO1	0.342	4.677	0.342	0	0	0	0.946	3.389
AGO2	0	0	0	0	0	0	0	0
AGO3	0	3.444	0	0	0	0.39	0.223	2.831
AGO4	0.705	13.61	0	0.243	0.462	0.86	1.207	10.838
AGPAT1	0	10.75	0	0	0	0	2.095	8.655
AGPAT2	0.373	4.217	0	0	0.373	0	1.465	2.379
AGPAT3	0	15.879	0	0	0	1.538	2.355	11.986
AGPAT4	0.121	4.391	0	0	0.121	2.363	0	1.907
AGPAT5	0.837	13.967	0	0	0.837	2.429	0	10.701
AGPS	0.269	13.05	0.269	0	0	0	1.828	10.953
AGR2	0.127	2.066	0	0.127	0	0.465	0.257	1.218
AGR3	0	7.879	0	0	0	0	4.864	3.016
AGRN	0.779	5.666	0.414	0	0.365	4.887	0	0
AGRP	1.581	19.117	0	0	1.581	0	0	17.536
AGT	3.428	23.333	0.947	0	2.482	5.764	0	14.14
AGTPBP1	0.348	14.476	0.348	0	0	3.074	2.428	8.625
AGTR1	0	3.334	0	0	0	0	2.572	0.762
AGTR2	0	4.028	0	0	0	0	0	4.028
AGTRAP	6.553	36.498	0	1.687	4.866	0.641	2.292	27.011
AGXT	0	6.537	0	0	0	1.601	4.936	0
AGXT2	1.122	8.948	0	1.122	0	3.207	1.39	3.228
AHCTF1	0	17.905	0	0	0	12.29	0	5.615
AHCY	0.634	12.401	0	0.243	0.391	1.042	0	10.725
AHCYL1	0.306	14.329	0	0	0.306	7.269	0	6.754
AHCYL2	0.382	35.293	0	0	0.382	0.742	4.385	29.785
AHDC1	7.387	19.689	0	0	7.387	0	0	12.302
AHI1	0.761	8.26	0	0.447	0.314	2.149	2.904	2.446
AHNAK	1.293	40.782	0	0	1.293	8.666	0	30.823
AHR	0	11.365	0	0	0	3.805	4.967	2.594
AHRR	0	1.525	0	0	0	0.293	0	1.232
AHSA1	0.101	9.03	0	0	0.101	3.4	0.721	4.808
AHSG	0.401	4.245	0	0	0.401	0.567	0	3.278
AICDA	1.309	40.78	0	0	1.309	0	3.003	36.468
AIDA	0.165	4.642	0	0.165	0	1.204	0.508	2.765
AIF1	0.314	4.336	0	0	0.314	0.345	0	3.677
AIF1L	2.73	47.887	0	0	2.73	7.899	0	37.258
AIFM1	0.779	9.987	0	0.339	0.44	1.052	0.56	7.596
AIFM2	3.208	64.62	0	0	3.208	11.649	9.036	40.726
AIFM3	1.709	104.939	0	0	1.709	12.836	0	90.394
