Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Phosphoprotein	210	56.91056910569105	1.3722329379372342E-5	ENSG00000188313, ENSG00000184640, ENSG00000099381, ENSG00000110768, ENSG00000087074, ENSG00000156482, ENSG00000008441, ENSG00000109113, ENSG00000119559, ENSG00000134318, ENSG00000149150, ENSG00000167578, ENSG00000160392, ENSG00000065989, ENSG00000104907, ENSG00000009307, ENSG00000165704, ENSG00000171135, ENSG00000197471, ENSG00000143549, ENSG00000134222, ENSG00000011523, ENSG00000143947, ENSG00000104823, ENSG00000171100, ENSG00000104824, ENSG00000175137, ENSG00000203812, ENSG00000147419, ENSG00000144554, ENSG00000168439, ENSG00000105397, ENSG00000100941, ENSG00000136280, ENSG00000154832, ENSG00000120690, ENSG00000137807, ENSG00000067191, ENSG00000204392, ENSG00000160654, ENSG00000139645, ENSG00000089041, ENSG00000138495, ENSG00000066422, ENSG00000167182, ENSG00000158406, ENSG00000124659, ENSG00000080845, ENSG00000077044, ENSG00000143183, ENSG00000011009, ENSG00000108298, ENSG00000063978, ENSG00000158711, ENSG00000182512, ENSG00000118308, ENSG00000169813, ENSG00000132591, ENSG00000143398, ENSG00000172493, ENSG00000152601, ENSG00000158195, ENSG00000161970, ENSG00000163935, ENSG00000169567, ENSG00000166801, ENSG00000185245, ENSG00000130985, ENSG00000179918, ENSG00000156858, ENSG00000197405, ENSG00000067221, ENSG00000134057, ENSG00000090013, ENSG00000172733, ENSG00000077549, ENSG00000134333, ENSG00000197061, ENSG00000128951, ENSG00000100297, ENSG00000119335, ENSG00000120656, ENSG00000115163, ENSG00000079277, ENSG00000100412, ENSG00000143970, ENSG00000165025, ENSG00000198431, ENSG00000147649, ENSG00000103319, ENSG00000105281, ENSG00000160695, ENSG00000115232, ENSG00000122299, ENSG00000180096, ENSG00000115760, ENSG00000029363, ENSG00000171492, ENSG00000007968, ENSG00000080603, ENSG00000172663, ENSG00000168209, ENSG00000102908, ENSG00000187266, ENSG00000126264, ENSG00000156603, ENSG00000124782, ENSG00000105639, ENSG00000121594, ENSG00000101040, ENSG00000125351, ENSG00000163159, ENSG00000110700, ENSG00000179820, ENSG00000164512, ENSG00000163605, ENSG00000105559, ENSG00000175544, ENSG00000178982, ENSG00000110801, ENSG00000156232, ENSG00000105048, ENSG00000182180, ENSG00000169629, ENSG00000158545, ENSG00000130810, ENSG00000135045, ENSG00000179958, ENSG00000175305, ENSG00000134186, ENSG00000159202, ENSG00000115956, ENSG00000051523, ENSG00000167658, ENSG00000112039, ENSG00000116857, ENSG00000099308, ENSG00000105640, ENSG00000111676, ENSG00000198369, ENSG00000087274, ENSG00000085760, ENSG00000196531, ENSG00000107897, ENSG00000137497, ENSG00000175063, ENSG00000167325, ENSG00000177879, ENSG00000123329, ENSG00000149428, ENSG00000105202, ENSG00000221978, ENSG00000197892, ENSG00000113282, ENSG00000114126, ENSG00000177125, ENSG00000135503, ENSG00000104872, ENSG00000015568, ENSG00000188822, ENSG00000147316, ENSG00000150977, ENSG00000172795, ENSG00000114316, ENSG00000196652, ENSG00000124357, ENSG00000166387, ENSG00000106333, ENSG00000109920, ENSG00000100890, ENSG00000105726, ENSG00000104885, ENSG00000134802, ENSG00000184602, ENSG00000134684, ENSG00000055044, ENSG00000130305, ENSG00000100129, ENSG00000129351, ENSG00000114030, ENSG00000145741, ENSG00000135387, ENSG00000063245, ENSG00000162739, ENSG00000185418, ENSG00000105610, ENSG00000105613, ENSG00000124762, ENSG00000150991, ENSG00000184992, ENSG00000121892, ENSG00000116062, ENSG00000132330, ENSG00000183054, ENSG00000133805, ENSG00000129484, ENSG00000080986, ENSG00000213551, ENSG00000112576, ENSG00000181555, ENSG00000012048, ENSG00000105701, ENSG00000197265, ENSG00000092098, ENSG00000169871, ENSG00000101255, ENSG00000106723, ENSG00000174788, ENSG00000136929, ENSG00000127526	355	6646	13870	1.2345454006010181	0.003998930567953751	0.0020014682214977153	0.018260041251438874
UP_KEYWORDS	Isopeptide bond	45	12.195121951219512	1.593918431156547E-5	ENSG00000153391, ENSG00000055044, ENSG00000129351, ENSG00000158545, ENSG00000102908, ENSG00000104824, ENSG00000187266, ENSG00000203812, ENSG00000124782, ENSG00000144554, ENSG00000108298, ENSG00000168439, ENSG00000197061, ENSG00000177125, ENSG00000119335, ENSG00000065989, ENSG00000116005, ENSG00000154832, ENSG00000100941, ENSG00000167658, ENSG00000105610, ENSG00000137807, ENSG00000141378, ENSG00000100412, ENSG00000150991, ENSG00000009307, ENSG00000165704, ENSG00000101040, ENSG00000139644, ENSG00000143549, ENSG00000169813, ENSG00000105640, ENSG00000181555, ENSG00000143398, ENSG00000180035, ENSG00000012048, ENSG00000105701, ENSG00000029363, ENSG00000161970, ENSG00000137497, ENSG00000109920, ENSG00000143947, ENSG00000180879, ENSG00000167118, ENSG00000158406	355	885	13870	1.9866316543327764	0.004643464539882292	0.0015502234642545965	0.021209678362033024
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	12	3.2520325203252036	2.2650088452691144E-5	ENSG00000189266, ENSG00000105372, ENSG00000108298, ENSG00000161970, ENSG00000172795, ENSG00000143947, ENSG00000125351, ENSG00000134419, ENSG00000115268, ENSG00000105640, ENSG00000110700, ENSG00000156482	325	91	12479	5.063330515638208	0.03333914756852929	0.01681087656978697	0.037618181518950244
INTERPRO	IPR011990:Tetratricopeptide-like helical	16	4.336043360433604	2.273769179798215E-5	ENSG00000100129, ENSG00000103319, ENSG00000169629, ENSG00000183054, ENSG00000186532, ENSG00000160695, ENSG00000013374, ENSG00000185304, ENSG00000122299, ENSG00000105701, ENSG00000187627, ENSG00000163913, ENSG00000153165, ENSG00000168439, ENSG00000196862, ENSG00000015568	343	165	13322	3.7662691050446155	0.01592483033738301	0.0053367065520389945	0.03432351402913314
UP_KEYWORDS	Acetylation	102	27.64227642276423	4.878580612113634E-5	ENSG00000097021, ENSG00000125445, ENSG00000184640, ENSG00000144746, ENSG00000102908, ENSG00000110768, ENSG00000099817, ENSG00000118363, ENSG00000156482, ENSG00000167578, ENSG00000009307, ENSG00000165704, ENSG00000120253, ENSG00000101040, ENSG00000143549, ENSG00000110700, ENSG00000178982, ENSG00000143947, ENSG00000105048, ENSG00000104823, ENSG00000131779, ENSG00000132915, ENSG00000158545, ENSG00000130810, ENSG00000104824, ENSG00000179958, ENSG00000130755, ENSG00000120699, ENSG00000147419, ENSG00000134186, ENSG00000203812, ENSG00000115956, ENSG00000148154, ENSG00000168439, ENSG00000115268, ENSG00000100941, ENSG00000154832, ENSG00000167658, ENSG00000104064, ENSG00000111676, ENSG00000105576, ENSG00000087274, ENSG00000105372, ENSG00000196531, ENSG00000107897, ENSG00000137497, ENSG00000175063, ENSG00000158406, ENSG00000124659, ENSG00000167325, ENSG00000149428, ENSG00000221978, ENSG00000114126, ENSG00000129932, ENSG00000130520, ENSG00000126749, ENSG00000169813, ENSG00000124357, ENSG00000180035, ENSG00000172493, ENSG00000148719, ENSG00000109920, ENSG00000157379, ENSG00000105726, ENSG00000169567, ENSG00000130985, ENSG00000134684, ENSG00000179918, ENSG00000156858, ENSG00000130305, ENSG00000100129, ENSG00000129351, ENSG00000134057, ENSG00000114030, ENSG00000160888, ENSG00000077549, ENSG00000134333, ENSG00000135387, ENSG00000197061, ENSG00000100297, ENSG00000119335, ENSG00000185418, ENSG00000105610, ENSG00000124762, ENSG00000100412, ENSG00000184992, ENSG00000116062, ENSG00000121892, ENSG00000198431, ENSG00000147649, ENSG00000132330, ENSG00000103319, ENSG00000129484, ENSG00000160695, ENSG00000105281, ENSG00000196431, ENSG00000012048, ENSG00000100321, ENSG00000029363, ENSG00000197265, ENSG00000106723, ENSG00000023909	355	2758	13870	1.444953987886711	0.014144811572962213	0.0035551162782155865	0.06490433320029965
UP_KEYWORDS	Ribonucleoprotein	18	4.878048780487805	5.969433764415165E-5	ENSG00000204392, ENSG00000055044, ENSG00000125445, ENSG00000182180, ENSG00000169813, ENSG00000105202, ENSG00000104824, ENSG00000110700, ENSG00000105640, ENSG00000156482, ENSG00000105372, ENSG00000108298, ENSG00000161970, ENSG00000143947, ENSG00000115268, ENSG00000134419, ENSG00000130520, ENSG00000062582	355	223	13870	3.1536663929766946	0.017280221251094074	0.003480183448769103	0.07941164498821429
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	15	4.0650406504065035	9.457528038149871E-5	ENSG00000120699, ENSG00000055044, ENSG00000105372, ENSG00000108298, ENSG00000161970, ENSG00000143947, ENSG00000134419, ENSG00000115268, ENSG00000172183, ENSG00000105202, ENSG00000104872, ENSG00000105640, ENSG00000110700, ENSG00000156482, ENSG00000126749	325	164	12479	3.511913696060038	0.13201937855851142	0.0460989143360051	0.15698629396723174
GOTERM_CC_DIRECT	GO:0016020~membrane	75	20.32520325203252	9.574515026706068E-5	ENSG00000188313, ENSG00000080845, ENSG00000144746, ENSG00000149428, ENSG00000087074, ENSG00000105202, ENSG00000156482, ENSG00000113282, ENSG00000107175, ENSG00000128294, ENSG00000135503, ENSG00000108298, ENSG00000065989, ENSG00000134419, ENSG00000141378, ENSG00000105639, ENSG00000170540, ENSG00000150977, ENSG00000118308, ENSG00000197471, ENSG00000124120, ENSG00000129226, ENSG00000169813, ENSG00000123810, ENSG00000197093, ENSG00000110700, ENSG00000077232, ENSG00000148719, ENSG00000105559, ENSG00000178982, ENSG00000161970, ENSG00000143947, ENSG00000105726, ENSG00000185245, ENSG00000055044, ENSG00000104823, ENSG00000100129, ENSG00000131779, ENSG00000129351, ENSG00000067221, ENSG00000104824, ENSG00000134057, ENSG00000077549, ENSG00000134333, ENSG00000115956, ENSG00000135387, ENSG00000051523, ENSG00000148154, ENSG00000105397, ENSG00000197061, ENSG00000100297, ENSG00000115268, ENSG00000167658, ENSG00000100941, ENSG00000117091, ENSG00000171302, ENSG00000165527, ENSG00000185432, ENSG00000160654, ENSG00000113732, ENSG00000139644, ENSG00000080986, ENSG00000089041, ENSG00000105640, ENSG00000105281, ENSG00000115232, ENSG00000198369, ENSG00000105701, ENSG00000139163, ENSG00000105372, ENSG00000163913, ENSG00000115760, ENSG00000107897, ENSG00000171492, ENSG00000158406	339	1882	13129	1.543382581136618	0.030732273122074272	0.01548604536150644	0.1294873587694978
GOTERM_MF_DIRECT	GO:0005515~protein binding	208	56.36856368563685	1.5706792120997776E-4	ENSG00000188313, ENSG00000184640, ENSG00000086300, ENSG00000099381, ENSG00000110768, ENSG00000087074, ENSG00000156482, ENSG00000187726, ENSG00000008441, ENSG00000119559, ENSG00000134318, ENSG00000167578, ENSG00000160392, ENSG00000134419, ENSG00000065989, ENSG00000104907, ENSG00000009307, ENSG00000165704, ENSG00000120253, ENSG00000171135, ENSG00000143549, ENSG00000197019, ENSG00000134222, ENSG00000003402, ENSG00000167565, ENSG00000011523, ENSG00000143947, ENSG00000053501, ENSG00000163596, ENSG00000146278, ENSG00000160075, ENSG00000104823, ENSG00000124827, ENSG00000131779, ENSG00000171100, ENSG00000104824, ENSG00000120699, ENSG00000147419, ENSG00000144554, ENSG00000168439, ENSG00000105397, ENSG00000115268, ENSG00000136280, ENSG00000154832, ENSG00000120690, ENSG00000137807, ENSG00000204392, ENSG00000139644, ENSG00000165724, ENSG00000139645, ENSG00000089041, ENSG00000138495, ENSG00000174943, ENSG00000152944, ENSG00000167182, ENSG00000158406, ENSG00000080845, ENSG00000143382, ENSG00000077044, ENSG00000129932, ENSG00000108298, ENSG00000063978, ENSG00000158711, ENSG00000169813, ENSG00000123810, ENSG00000132591, ENSG00000143398, ENSG00000172493, ENSG00000077232, ENSG00000152601, ENSG00000100300, ENSG00000158195, ENSG00000161970, ENSG00000163935, ENSG00000166801, ENSG00000185245, ENSG00000130985, ENSG00000156858, ENSG00000067221, ENSG00000182400, ENSG00000134057, ENSG00000134333, ENSG00000185231, ENSG00000197061, ENSG00000128951, ENSG00000100297, ENSG00000119335, ENSG00000120656, ENSG00000117091, ENSG00000115163, ENSG00000079277, ENSG00000165025, ENSG00000198431, ENSG00000147649, ENSG00000105281, ENSG00000160695, ENSG00000196431, ENSG00000013374, ENSG00000115232, ENSG00000100321, ENSG00000163913, ENSG00000180096, ENSG00000115760, ENSG00000029363, ENSG00000171492, ENSG00000007968, ENSG00000080603, ENSG00000169740, ENSG00000097021, ENSG00000144746, ENSG00000102908, ENSG00000099817, ENSG00000187266, ENSG00000126264, ENSG00000156603, ENSG00000135363, ENSG00000105639, ENSG00000121594, ENSG00000163154, ENSG00000101040, ENSG00000125351, ENSG00000163159, ENSG00000110700, ENSG00000163605, ENSG00000178982, ENSG00000175087, ENSG00000110801, ENSG00000105048, ENSG00000182180, ENSG00000158545, ENSG00000120742, ENSG00000105366, ENSG00000179958, ENSG00000175305, ENSG00000159202, ENSG00000115956, ENSG00000051523, ENSG00000167658, ENSG00000165527, ENSG00000104064, ENSG00000099308, ENSG00000105640, ENSG00000111676, ENSG00000198369, ENSG00000105576, ENSG00000105372, ENSG00000137497, ENSG00000137880, ENSG00000167118, ENSG00000120727, ENSG00000175063, ENSG00000167325, ENSG00000177879, ENSG00000123329, ENSG00000105202, ENSG00000221978, ENSG00000197892, ENSG00000113282, ENSG00000114126, ENSG00000107175, ENSG00000135503, ENSG00000010803, ENSG00000104872, ENSG00000130520, ENSG00000141378, ENSG00000126749, ENSG00000170540, ENSG00000147316, ENSG00000172795, ENSG00000114316, ENSG00000196652, ENSG00000124357, ENSG00000184470, ENSG00000106333, ENSG00000109920, ENSG00000157379, ENSG00000104885, ENSG00000134684, ENSG00000055044, ENSG00000125726, ENSG00000100129, ENSG00000129351, ENSG00000114030, ENSG00000145741, ENSG00000063245, ENSG00000162739, ENSG00000185418, ENSG00000124762, ENSG00000105613, ENSG00000150991, ENSG00000116062, ENSG00000189266, ENSG00000121892, ENSG00000132330, ENSG00000129484, ENSG00000080986, ENSG00000112576, ENSG00000181555, ENSG00000012048, ENSG00000105701, ENSG00000139163, ENSG00000197265, ENSG00000092098, ENSG00000137509, ENSG00000101255, ENSG00000106723, ENSG00000136929, ENSG00000148835	316	6960	12496	1.1817837916484795	0.07393629054890927	0.037677959594039634	0.22524044882753502
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	14	3.7940379403794036	3.711925731699593E-4	ENSG00000125445, ENSG00000182180, ENSG00000105640, ENSG00000110700, ENSG00000156482, ENSG00000105372, ENSG00000077713, ENSG00000108298, ENSG00000161970, ENSG00000102078, ENSG00000143947, ENSG00000115268, ENSG00000134419, ENSG00000062582	316	170	12496	3.256589724497394	0.16602083986971838	0.0587209353780227	0.5315418252484605
UP_KEYWORDS	Nucleus	128	34.68834688346883	4.122902781885419E-4	ENSG00000153391, ENSG00000169740, ENSG00000188313, ENSG00000099381, ENSG00000102908, ENSG00000110768, ENSG00000099817, ENSG00000008441, ENSG00000109113, ENSG00000156603, ENSG00000124782, ENSG00000134318, ENSG00000135363, ENSG00000120253, ENSG00000125351, ENSG00000160321, ENSG00000172183, ENSG00000163159, ENSG00000179965, ENSG00000163605, ENSG00000102409, ENSG00000178982, ENSG00000167565, ENSG00000143947, ENSG00000175087, ENSG00000146278, ENSG00000160075, ENSG00000124827, ENSG00000158545, ENSG00000130810, ENSG00000104824, ENSG00000175305, ENSG00000120699, ENSG00000203812, ENSG00000134186, ENSG00000159202, ENSG00000144554, ENSG00000168439, ENSG00000167658, ENSG00000154832, ENSG00000100941, ENSG00000120690, ENSG00000137807, ENSG00000104064, ENSG00000204392, ENSG00000112039, ENSG00000111676, ENSG00000105576, ENSG00000105372, ENSG00000196531, ENSG00000137497, ENSG00000137880, ENSG00000174943, ENSG00000152944, ENSG00000066422, ENSG00000167182, ENSG00000166860, ENSG00000158406, ENSG00000105202, ENSG00000221978, ENSG00000114126, ENSG00000107175, ENSG00000177125, ENSG00000010803, ENSG00000063978, ENSG00000130520, ENSG00000126749, ENSG00000158711, ENSG00000183077, ENSG00000118308, ENSG00000172795, ENSG00000169813, ENSG00000123810, ENSG00000114316, ENSG00000196652, ENSG00000180035, ENSG00000143398, ENSG00000172493, ENSG00000152601, ENSG00000141552, ENSG00000161860, ENSG00000163935, ENSG00000108423, ENSG00000104885, ENSG00000169567, ENSG00000166801, ENSG00000130985, ENSG00000055044, ENSG00000129351, ENSG00000134057, ENSG00000114030, ENSG00000160888, ENSG00000172733, ENSG00000145741, ENSG00000063245, ENSG00000197061, ENSG00000128951, ENSG00000100297, ENSG00000120656, ENSG00000119335, ENSG00000115163, ENSG00000105610, ENSG00000124762, ENSG00000079277, ENSG00000143970, ENSG00000150991, ENSG00000121892, ENSG00000116062, ENSG00000189266, ENSG00000198431, ENSG00000147649, ENSG00000129484, ENSG00000080986, ENSG00000213551, ENSG00000112576, ENSG00000181555, ENSG00000013374, ENSG00000122299, ENSG00000012048, ENSG00000029363, ENSG00000197265, ENSG00000007968, ENSG00000101255, ENSG00000106723, ENSG00000136929, ENSG00000080603, ENSG00000026036, ENSG00000148835	355	3842	13870	1.3016694649940246	0.11344630497009411	0.01986889037604256	0.5472831754187779
GOTERM_BP_DIRECT	GO:0019083~viral transcription	10	2.710027100271003	4.5245570857696917E-4	ENSG00000120253, ENSG00000105372, ENSG00000108298, ENSG00000161970, ENSG00000143947, ENSG00000134419, ENSG00000115268, ENSG00000105640, ENSG00000110700, ENSG00000156482	325	88	12479	4.363286713286714	0.4921044546963479	0.15580339568051715	0.7489410132560437
GOTERM_BP_DIRECT	GO:0006413~translational initiation	11	2.9810298102981028	4.939563112172031E-4	ENSG00000105372, ENSG00000108298, ENSG00000178982, ENSG00000100129, ENSG00000161970, ENSG00000143947, ENSG00000134419, ENSG00000115268, ENSG00000105640, ENSG00000110700, ENSG00000156482	325	108	12479	3.9107977207977207	0.5227120429495928	0.13750597474286064	0.817371563037439
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	9	2.4390243902439024	5.868041760208483E-4	ENSG00000105372, ENSG00000108298, ENSG00000161970, ENSG00000143947, ENSG00000134419, ENSG00000115268, ENSG00000105640, ENSG00000110700, ENSG00000156482	325	73	12479	4.733867228661749	0.584679052519244	0.13623161154868835	0.970308331200509
GOTERM_BP_DIRECT	GO:0006412~translation	15	4.0650406504065035	6.027157241405728E-4	ENSG00000125445, ENSG00000182180, ENSG00000105640, ENSG00000110700, ENSG00000156482, ENSG00000105372, ENSG00000077713, ENSG00000108298, ENSG00000196531, ENSG00000161970, ENSG00000102078, ENSG00000143947, ENSG00000115268, ENSG00000134419, ENSG00000062582	325	196	12479	2.9385400313971743	0.5944606839361483	0.12096795158397133	0.9964951950504175
UP_KEYWORDS	Methyltransferase	11	2.9810298102981028	7.663327538194167E-4	ENSG00000185432, ENSG00000130305, ENSG00000099381, ENSG00000184154, ENSG00000105202, ENSG00000104885, ENSG00000104907, ENSG00000186532, ENSG00000181555, ENSG00000126749, ENSG00000168228	355	116	13870	3.7049538610976205	0.20056891557356915	0.03147334870194529	1.0150348145558374
KEGG_PATHWAY	hsa03010:Ribosome	11	2.9810298102981028	7.839076300961461E-4	ENSG00000105372, ENSG00000125445, ENSG00000108298, ENSG00000182180, ENSG00000161970, ENSG00000143947, ENSG00000134419, ENSG00000115268, ENSG00000105640, ENSG00000110700, ENSG00000156482	160	104	5491	3.6298677884615387	0.13436814328970725	0.13436814328970725	0.9648157015467729
