Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006413~translational initiation	15	4.0650406504065035	9.896569439259152E-7	ENSG00000008988, ENSG00000089009, ENSG00000063046, ENSG00000106263, ENSG00000171863, ENSG00000168028, ENSG00000140988, ENSG00000177600, ENSG00000172809, ENSG00000140986, ENSG00000142541, ENSG00000197958, ENSG00000142534, ENSG00000149806, ENSG00000147403	333	108	12479	5.204788121454788	0.0014359506285533952	2.873552243117805E-4	0.001637869275461501
UP_KEYWORDS	Ribonucleoprotein	21	5.691056910569105	1.677124565435082E-6	ENSG00000008988, ENSG00000089009, ENSG00000172590, ENSG00000125743, ENSG00000171863, ENSG00000130332, ENSG00000112651, ENSG00000168028, ENSG00000177733, ENSG00000181610, ENSG00000140988, ENSG00000177600, ENSG00000172809, ENSG00000140986, ENSG00000142541, ENSG00000197958, ENSG00000142534, ENSG00000169564, ENSG00000149806, ENSG00000111639, ENSG00000147403	364	223	13870	3.5883063125215595	5.164214078597906E-4	1.2913036178729964E-4	0.0022501140650055262
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	18	4.878048780487805	1.7185898699188539E-6	ENSG00000008988, ENSG00000089009, ENSG00000120314, ENSG00000101782, ENSG00000075914, ENSG00000171863, ENSG00000168028, ENSG00000140988, ENSG00000177600, ENSG00000172809, ENSG00000140986, ENSG00000143319, ENSG00000167721, ENSG00000142541, ENSG00000197958, ENSG00000142534, ENSG00000149806, ENSG00000147403	333	164	12479	4.113052076466711	0.002492283726470368	4.158126318682953E-4	0.0028442275977980103
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	94	25.474254742547426	2.8399544668826385E-6	ENSG00000198231, ENSG00000127616, ENSG00000185022, ENSG00000002016, ENSG00000101966, ENSG00000196419, ENSG00000125743, ENSG00000161057, ENSG00000108061, ENSG00000176444, ENSG00000121864, ENSG00000130332, ENSG00000171863, ENSG00000114166, ENSG00000177733, ENSG00000156110, ENSG00000139154, ENSG00000111602, ENSG00000168517, ENSG00000175197, ENSG00000126804, ENSG00000136937, ENSG00000112062, ENSG00000143256, ENSG00000155868, ENSG00000042493, ENSG00000009954, ENSG00000197903, ENSG00000093000, ENSG00000095564, ENSG00000197153, ENSG00000075914, ENSG00000105669, ENSG00000106263, ENSG00000173473, ENSG00000133895, ENSG00000175334, ENSG00000170604, ENSG00000163939, ENSG00000123268, ENSG00000176102, ENSG00000140988, ENSG00000143319, ENSG00000167721, ENSG00000036672, ENSG00000178966, ENSG00000119487, ENSG00000169564, ENSG00000104884, ENSG00000112984, ENSG00000119866, ENSG00000164902, ENSG00000168395, ENSG00000008988, ENSG00000102974, ENSG00000205937, ENSG00000148660, ENSG00000107882, ENSG00000205339, ENSG00000176095, ENSG00000144597, ENSG00000049541, ENSG00000100888, ENSG00000165934, ENSG00000111424, ENSG00000071564, ENSG00000100296, ENSG00000162231, ENSG00000088325, ENSG00000104856, ENSG00000160710, ENSG00000126698, ENSG00000101138, ENSG00000039650, ENSG00000100319, ENSG00000101882, ENSG00000149806, ENSG00000203814, ENSG00000110958, ENSG00000124571, ENSG00000169599, ENSG00000138182, ENSG00000047578, ENSG00000087365, ENSG00000168028, ENSG00000170633, ENSG00000116560, ENSG00000172530, ENSG00000141759, ENSG00000142534, ENSG00000163877, ENSG00000197170, ENSG00000171848, ENSG00000124440	348	2243	13129	1.5810695855817076	0.0010332107636706889	0.0010332107636706889	0.0039067168873696545
UP_KEYWORDS	Mitochondrion	46	12.466124661246612	3.4620880922040446E-6	ENSG00000176340, ENSG00000146282, ENSG00000143575, ENSG00000178741, ENSG00000198060, ENSG00000132305, ENSG00000099968, ENSG00000136143, ENSG00000116353, ENSG00000214253, ENSG00000172586, ENSG00000177646, ENSG00000144659, ENSG00000122912, ENSG00000140990, ENSG00000155463, ENSG00000124279, ENSG00000167774, ENSG00000143256, ENSG00000205309, ENSG00000144182, ENSG00000204370, ENSG00000169599, ENSG00000172590, ENSG00000131495, ENSG00000105552, ENSG00000110871, ENSG00000125779, ENSG00000135776, ENSG00000112651, ENSG00000165637, ENSG00000115541, ENSG00000174840, ENSG00000086061, ENSG00000167113, ENSG00000181610, ENSG00000077713, ENSG00000158793, ENSG00000173599, ENSG00000117305, ENSG00000066855, ENSG00000111775, ENSG00000115520, ENSG00000131143, ENSG00000124440, ENSG00000111639	364	839	13870	2.089156374019306	0.0010657566558009979	2.1324225628882587E-4	0.004644858792834938
KEGG_PATHWAY	hsa03010:Ribosome	14	3.7940379403794036	9.44597902570268E-6	ENSG00000008988, ENSG00000089009, ENSG00000171863, ENSG00000112651, ENSG00000168028, ENSG00000177600, ENSG00000140988, ENSG00000172809, ENSG00000140986, ENSG00000142541, ENSG00000197958, ENSG00000142534, ENSG00000149806, ENSG00000147403	163	104	5491	4.534804152902312	0.0020194073066565066	0.0020194073066565066	0.011969977702819268
UP_KEYWORDS	Citrullination	10	2.710027100271003	9.802995285032838E-6	ENSG00000196866, ENSG00000111641, ENSG00000196787, ENSG00000140988, ENSG00000142541, ENSG00000142534, ENSG00000164508, ENSG00000197153, ENSG00000147403, ENSG00000124575	364	54	13870	7.056369556369557	0.0030147837322151982	5.03096295780936E-4	0.01315152451213386
UP_KEYWORDS	Nucleus	139	37.669376693766935	9.957531699317952E-6	ENSG00000185022, ENSG00000159792, ENSG00000138385, ENSG00000125743, ENSG00000196419, ENSG00000099968, ENSG00000161057, ENSG00000108061, ENSG00000176444, ENSG00000145907, ENSG00000114166, ENSG00000172175, ENSG00000156110, ENSG00000100003, ENSG00000078699, ENSG00000111602, ENSG00000168517, ENSG00000167670, ENSG00000175197, ENSG00000126804, ENSG00000175550, ENSG00000166529, ENSG00000112062, ENSG00000004534, ENSG00000170802, ENSG00000009954, ENSG00000188739, ENSG00000134697, ENSG00000164508, ENSG00000095564, ENSG00000197153, ENSG00000075914, ENSG00000133895, ENSG00000175334, ENSG00000170604, ENSG00000136709, ENSG00000086061, ENSG00000117505, ENSG00000123268, ENSG00000198663, ENSG00000179051, ENSG00000036672, ENSG00000059145, ENSG00000178966, ENSG00000119487, ENSG00000119866, ENSG00000168395, ENSG00000154040, ENSG00000198046, ENSG00000120314, ENSG00000107882, ENSG00000049541, ENSG00000198252, ENSG00000100888, ENSG00000165934, ENSG00000172586, ENSG00000162231, ENSG00000160710, ENSG00000167657, ENSG00000039650, ENSG00000101882, ENSG00000203814, ENSG00000124571, ENSG00000090447, ENSG00000138182, ENSG00000186812, ENSG00000170633, ENSG00000164054, ENSG00000142864, ENSG00000011405, ENSG00000185670, ENSG00000124440, ENSG00000124575, ENSG00000198231, ENSG00000127616, ENSG00000002016, ENSG00000101966, ENSG00000179580, ENSG00000121864, ENSG00000130332, ENSG00000084693, ENSG00000177733, ENSG00000126746, ENSG00000111641, ENSG00000139154, ENSG00000136937, ENSG00000143256, ENSG00000155868, ENSG00000069275, ENSG00000042493, ENSG00000197903, ENSG00000093000, ENSG00000173473, ENSG00000176624, ENSG00000165410, ENSG00000196866, ENSG00000163939, ENSG00000146963, ENSG00000176102, ENSG00000143319, ENSG00000167721, ENSG00000158796, ENSG00000115446, ENSG00000169564, ENSG00000104884, ENSG00000127483, ENSG00000164902, ENSG00000135473, ENSG00000166889, ENSG00000102974, ENSG00000143575, ENSG00000196787, ENSG00000205937, ENSG00000166716, ENSG00000205339, ENSG00000144597, ENSG00000176095, ENSG00000116353, ENSG00000187288, ENSG00000111424, ENSG00000071564, ENSG00000100296, ENSG00000088325, ENSG00000170876, ENSG00000104856, ENSG00000100319, ENSG00000101138, ENSG00000170684, ENSG00000174775, ENSG00000151500, ENSG00000087365, ENSG00000135114, ENSG00000168028, ENSG00000138587, ENSG00000164091, ENSG00000116560, ENSG00000141759, ENSG00000172530, ENSG00000163877	364	3842	13870	1.378581725406296	0.0030622367920070115	4.38037609638009E-4	0.013358835006627157
UP_KEYWORDS	Transit peptide	28	7.588075880758807	1.5660690493729643E-5	ENSG00000176340, ENSG00000146282, ENSG00000178741, ENSG00000132305, ENSG00000136143, ENSG00000116353, ENSG00000177646, ENSG00000155463, ENSG00000124279, ENSG00000144182, ENSG00000205309, ENSG00000204370, ENSG00000172590, ENSG00000169599, ENSG00000110871, ENSG00000105552, ENSG00000125779, ENSG00000112651, ENSG00000135776, ENSG00000174840, ENSG00000167113, ENSG00000173599, ENSG00000117305, ENSG00000066855, ENSG00000111775, ENSG00000115520, ENSG00000131143, ENSG00000111639	364	419	13870	2.5463557921791815	0.0048119159009863965	6.027595726778578E-4	0.021009340419153588
UP_KEYWORDS	RNA-binding	30	8.130081300813007	2.096686112622196E-5	ENSG00000198231, ENSG00000166889, ENSG00000138385, ENSG00000205937, ENSG00000145907, ENSG00000063046, ENSG00000130332, ENSG00000134077, ENSG00000177733, ENSG00000165934, ENSG00000111641, ENSG00000090621, ENSG00000100296, ENSG00000162231, ENSG00000160710, ENSG00000100354, ENSG00000124571, ENSG00000004534, ENSG00000188739, ENSG00000075914, ENSG00000106263, ENSG00000135114, ENSG00000176624, ENSG00000116560, ENSG00000115446, ENSG00000197958, ENSG00000142864, ENSG00000142534, ENSG00000169564, ENSG00000164902	364	475	13870	2.4065934065934065	0.006437053757786693	7.172827327325271E-4	0.02812681934956096
UP_KEYWORDS	Mitochondrion inner membrane	17	4.607046070460704	4.270770064065746E-5	ENSG00000176340, ENSG00000204370, ENSG00000178741, ENSG00000132305, ENSG00000131495, ENSG00000110871, ENSG00000135776, ENSG00000167113, ENSG00000144659, ENSG00000077713, ENSG00000122912, ENSG00000155463, ENSG00000140990, ENSG00000111775, ENSG00000115520, ENSG00000131143, ENSG00000167774	364	191	13870	3.391490708244635	0.01306811362332716	0.001314560476737725	0.05728419034949361
GOTERM_CC_DIRECT	GO:0005743~mitochondrial inner membrane	24	6.504065040650407	4.39268634125584E-5	ENSG00000176340, ENSG00000204370, ENSG00000178741, ENSG00000172590, ENSG00000132305, ENSG00000131495, ENSG00000112651, ENSG00000135776, ENSG00000165637, ENSG00000172586, ENSG00000167113, ENSG00000177646, ENSG00000144659, ENSG00000181610, ENSG00000077713, ENSG00000122912, ENSG00000117305, ENSG00000140990, ENSG00000155463, ENSG00000111775, ENSG00000115520, ENSG00000131143, ENSG00000167774, ENSG00000111639	348	344	13129	2.6321170809943863	0.015862572387666307	0.007962990805114312	0.06041112840473595
GOTERM_CC_DIRECT	GO:0005829~cytosol	105	28.455284552845526	8.275710079084055E-5	ENSG00000125743, ENSG00000196419, ENSG00000161057, ENSG00000111481, ENSG00000145907, ENSG00000172175, ENSG00000156110, ENSG00000086827, ENSG00000175197, ENSG00000007255, ENSG00000112062, ENSG00000087086, ENSG00000158987, ENSG00000075914, ENSG00000106263, ENSG00000133895, ENSG00000175334, ENSG00000086061, ENSG00000131023, ENSG00000179051, ENSG00000196415, ENSG00000059145, ENSG00000119487, ENSG00000079462, ENSG00000168393, ENSG00000008988, ENSG00000101782, ENSG00000148660, ENSG00000107882, ENSG00000198252, ENSG00000136811, ENSG00000141522, ENSG00000177600, ENSG00000162231, ENSG00000197548, ENSG00000151092, ENSG00000100354, ENSG00000149806, ENSG00000152556, ENSG00000122705, ENSG00000124571, ENSG00000169599, ENSG00000127666, ENSG00000125779, ENSG00000170633, ENSG00000173599, ENSG00000162191, ENSG00000112335, ENSG00000011405, ENSG00000171848, ENSG00000124440, ENSG00000147403, ENSG00000163539, ENSG00000160013, ENSG00000101966, ENSG00000141401, ENSG00000130332, ENSG00000161217, ENSG00000171863, ENSG00000118640, ENSG00000084693, ENSG00000133433, ENSG00000110497, ENSG00000184254, ENSG00000143627, ENSG00000136937, ENSG00000105669, ENSG00000089220, ENSG00000169714, ENSG00000162813, ENSG00000140988, ENSG00000172809, ENSG00000167721, ENSG00000140986, ENSG00000164902, ENSG00000135473, ENSG00000166889, ENSG00000205937, ENSG00000100226, ENSG00000099331, ENSG00000063046, ENSG00000205339, ENSG00000176095, ENSG00000187288, ENSG00000138160, ENSG00000110025, ENSG00000142541, ENSG00000088325, ENSG00000008256, ENSG00000104856, ENSG00000196396, ENSG00000174775, ENSG00000110958, ENSG00000089009, ENSG00000151502, ENSG00000093144, ENSG00000047230, ENSG00000168028, ENSG00000057608, ENSG00000135114, ENSG00000128965, ENSG00000197958, ENSG00000142534, ENSG00000079805, ENSG00000197170	348	2802	13129	1.4137531073863496	0.02967560079726761	0.00999136177222959	0.11378485764133028
UP_KEYWORDS	Methylation	40	10.840108401084011	1.0480495514818907E-4	ENSG00000198231, ENSG00000166889, ENSG00000196787, ENSG00000160013, ENSG00000145907, ENSG00000174021, ENSG00000162188, ENSG00000177733, ENSG00000071564, ENSG00000110497, ENSG00000090621, ENSG00000110025, ENSG00000162231, ENSG00000104856, ENSG00000160710, ENSG00000114650, ENSG00000174775, ENSG00000203814, ENSG00000175573, ENSG00000143545, ENSG00000166348, ENSG00000197903, ENSG00000087365, ENSG00000164508, ENSG00000197153, ENSG00000170604, ENSG00000173473, ENSG00000136709, ENSG00000086061, ENSG00000196866, ENSG00000169714, ENSG00000116560, ENSG00000048991, ENSG00000125319, ENSG00000142864, ENSG00000112335, ENSG00000167083, ENSG00000142534, ENSG00000119866, ENSG00000168395	364	791	13870	1.926897375696364	0.031766128262194715	0.0029303905312456635	0.14052157021974265
GOTERM_CC_DIRECT	GO:0005840~ribosome	13	3.523035230352303	1.4577740891994994E-4	ENSG00000008988, ENSG00000181610, ENSG00000089009, ENSG00000140988, ENSG00000177600, ENSG00000172809, ENSG00000142541, ENSG00000140986, ENSG00000142534, ENSG00000149806, ENSG00000171863, ENSG00000112651, ENSG00000147403	348	128	13129	3.8316496048850572	0.051683379779732364	0.013179096297167625	0.20035255709370814
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	11	2.9810298102981028	1.4668733602191767E-4	ENSG00000124571, ENSG00000146963, ENSG00000138385, ENSG00000140988, ENSG00000100296, ENSG00000176102, ENSG00000162231, ENSG00000142541, ENSG00000163877, ENSG00000169564, ENSG00000145907	337	90	12496	4.532014507088691	0.06840320398351729	0.017557828063791914	0.21000289293398033
UP_SEQ_FEATURE	transit peptide:Mitochondrion	24	6.504065040650407	1.643585721177421E-4	ENSG00000176340, ENSG00000144182, ENSG00000146282, ENSG00000205309, ENSG00000204370, ENSG00000169599, ENSG00000178741, ENSG00000172590, ENSG00000136143, ENSG00000105552, ENSG00000110871, ENSG00000125779, ENSG00000116353, ENSG00000135776, ENSG00000112651, ENSG00000167113, ENSG00000177646, ENSG00000173599, ENSG00000117305, ENSG00000155463, ENSG00000111775, ENSG00000115520, ENSG00000131143, ENSG00000111639	364	377	13800	2.4135016177456494	0.14597703738686674	0.14597703738686674	0.25801828094820234
