Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Phosphoprotein	183	61.0	9.837593976835703E-8	ENSG00000163781, ENSG00000158467, ENSG00000010256, ENSG00000184640, ENSG00000071794, ENSG00000113240, ENSG00000110768, ENSG00000166333, ENSG00000100764, ENSG00000163002, ENSG00000187266, ENSG00000126264, ENSG00000109113, ENSG00000161813, ENSG00000136699, ENSG00000119559, ENSG00000134318, ENSG00000149150, ENSG00000160392, ENSG00000065989, ENSG00000111269, ENSG00000105639, ENSG00000121594, ENSG00000165704, ENSG00000170088, ENSG00000171135, ENSG00000114062, ENSG00000082258, ENSG00000197483, ENSG00000143549, ENSG00000072864, ENSG00000134222, ENSG00000163159, ENSG00000110700, ENSG00000108468, ENSG00000163605, ENSG00000105559, ENSG00000143947, ENSG00000166140, ENSG00000130638, ENSG00000100084, ENSG00000213024, ENSG00000118960, ENSG00000167461, ENSG00000110801, ENSG00000124228, ENSG00000165732, ENSG00000156232, ENSG00000205571, ENSG00000105048, ENSG00000182180, ENSG00000169629, ENSG00000132773, ENSG00000186625, ENSG00000130810, ENSG00000138326, ENSG00000160917, ENSG00000175137, ENSG00000175305, ENSG00000204843, ENSG00000147419, ENSG00000144554, ENSG00000070785, ENSG00000197879, ENSG00000101413, ENSG00000120690, ENSG00000137807, ENSG00000138398, ENSG00000204392, ENSG00000172062, ENSG00000116857, ENSG00000112039, ENSG00000111206, ENSG00000147601, ENSG00000099308, ENSG00000105640, ENSG00000112130, ENSG00000165916, ENSG00000137193, ENSG00000085760, ENSG00000107897, ENSG00000196531, ENSG00000137054, ENSG00000066422, ENSG00000171314, ENSG00000175063, ENSG00000204560, ENSG00000080845, ENSG00000180739, ENSG00000128731, ENSG00000101199, ENSG00000149428, ENSG00000105202, ENSG00000143384, ENSG00000125388, ENSG00000105011, ENSG00000011009, ENSG00000070047, ENSG00000108094, ENSG00000063978, ENSG00000040633, ENSG00000015568, ENSG00000145194, ENSG00000160633, ENSG00000104872, ENSG00000011454, ENSG00000158711, ENSG00000130313, ENSG00000182512, ENSG00000111845, ENSG00000169813, ENSG00000114316, ENSG00000100714, ENSG00000124357, ENSG00000196652, ENSG00000081014, ENSG00000197223, ENSG00000116809, ENSG00000158195, ENSG00000100890, ENSG00000185722, ENSG00000127481, ENSG00000184983, ENSG00000105726, ENSG00000169567, ENSG00000116017, ENSG00000166801, ENSG00000130985, ENSG00000157510, ENSG00000134684, ENSG00000055044, ENSG00000138778, ENSG00000129351, ENSG00000085721, ENSG00000067221, ENSG00000114030, ENSG00000099942, ENSG00000167699, ENSG00000091542, ENSG00000090013, ENSG00000134333, ENSG00000172733, ENSG00000077549, ENSG00000135387, ENSG00000063245, ENSG00000167004, ENSG00000197114, ENSG00000119335, ENSG00000185418, ENSG00000115163, ENSG00000124762, ENSG00000100982, ENSG00000100412, ENSG00000150991, ENSG00000067560, ENSG00000184992, ENSG00000174579, ENSG00000116062, ENSG00000198431, ENSG00000147649, ENSG00000142166, ENSG00000132330, ENSG00000103319, ENSG00000183054, ENSG00000112576, ENSG00000127080, ENSG00000105281, ENSG00000181555, ENSG00000183856, ENSG00000122299, ENSG00000105701, ENSG00000196367, ENSG00000075218, ENSG00000171492, ENSG00000029363, ENSG00000197265, ENSG00000159256, ENSG00000106723, ENSG00000080603, ENSG00000163872, ENSG00000127526, ENSG00000103194, ENSG00000102900	289	6646	13870	1.3215067053887815	2.5479045046350457E-5	1.2739603671985122E-5	1.285105680981502E-4
UP_KEYWORDS	Nucleus	119	39.666666666666664	6.454809718508377E-7	ENSG00000163781, ENSG00000071794, ENSG00000113240, ENSG00000110768, ENSG00000100764, ENSG00000163002, ENSG00000109113, ENSG00000134318, ENSG00000087263, ENSG00000160117, ENSG00000111269, ENSG00000135363, ENSG00000114062, ENSG00000197483, ENSG00000082258, ENSG00000160321, ENSG00000172183, ENSG00000163159, ENSG00000108468, ENSG00000163605, ENSG00000167565, ENSG00000143947, ENSG00000213024, ENSG00000100084, ENSG00000196605, ENSG00000124228, ENSG00000165732, ENSG00000160075, ENSG00000205571, ENSG00000132773, ENSG00000130810, ENSG00000160917, ENSG00000175305, ENSG00000171443, ENSG00000144554, ENSG00000197879, ENSG00000101413, ENSG00000120690, ENSG00000137807, ENSG00000204392, ENSG00000138398, ENSG00000172062, ENSG00000112039, ENSG00000111206, ENSG00000147601, ENSG00000105058, ENSG00000159210, ENSG00000011052, ENSG00000132781, ENSG00000112130, ENSG00000165916, ENSG00000137193, ENSG00000196531, ENSG00000137054, ENSG00000066422, ENSG00000037757, ENSG00000204560, ENSG00000128731, ENSG00000143384, ENSG00000105202, ENSG00000105011, ENSG00000010803, ENSG00000063978, ENSG00000040633, ENSG00000130520, ENSG00000160633, ENSG00000158711, ENSG00000183077, ENSG00000111845, ENSG00000169813, ENSG00000114316, ENSG00000196652, ENSG00000172409, ENSG00000197223, ENSG00000116809, ENSG00000161860, ENSG00000108423, ENSG00000127481, ENSG00000137876, ENSG00000169567, ENSG00000116017, ENSG00000166801, ENSG00000130985, ENSG00000055044, ENSG00000129351, ENSG00000085721, ENSG00000114030, ENSG00000160888, ENSG00000091542, ENSG00000172733, ENSG00000196357, ENSG00000063245, ENSG00000197114, ENSG00000119335, ENSG00000115163, ENSG00000124762, ENSG00000100982, ENSG00000150991, ENSG00000116062, ENSG00000198431, ENSG00000147649, ENSG00000110107, ENSG00000112576, ENSG00000127080, ENSG00000181555, ENSG00000013374, ENSG00000122299, ENSG00000130165, ENSG00000196367, ENSG00000167604, ENSG00000029363, ENSG00000197265, ENSG00000159256, ENSG00000106723, ENSG00000080603, ENSG00000026036, ENSG00000163872, ENSG00000103194, ENSG00000102900	289	3842	13870	1.4865113145726796	1.6716565194152544E-4	5.572498919725888E-5	8.432026457838582E-4
UP_SEQ_FEATURE	chain:RANBP2-like and GRIP domain-containing protein 5	5	1.6666666666666667	8.641584231284878E-7	ENSG00000153165, ENSG00000169629, ENSG00000196862, ENSG00000183054, ENSG00000015568	285	5	13800	48.421052631578945	7.144040165847354E-4	2.3819140283465323E-4	0.0013322619204281239
UP_SEQ_FEATURE	chain:RANBP2-like and GRIP domain-containing protein 7	5	1.6666666666666667	8.641584231284878E-7	ENSG00000153165, ENSG00000169629, ENSG00000196862, ENSG00000183054, ENSG00000015568	285	5	13800	48.421052631578945	7.144040165847354E-4	2.3819140283465323E-4	0.0013322619204281239
UP_SEQ_FEATURE	chain:RANBP2-like and GRIP domain-containing protein 4	5	1.6666666666666667	8.641584231284878E-7	ENSG00000153165, ENSG00000169629, ENSG00000196862, ENSG00000183054, ENSG00000015568	285	5	13800	48.421052631578945	7.144040165847354E-4	2.3819140283465323E-4	0.0013322619204281239
UP_SEQ_FEATURE	chain:RANBP2-like and GRIP domain-containing protein 6	5	1.6666666666666667	8.641584231284878E-7	ENSG00000153165, ENSG00000169629, ENSG00000196862, ENSG00000183054, ENSG00000015568	285	5	13800	48.421052631578945	7.144040165847354E-4	2.3819140283465323E-4	0.0013322619204281239
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	41	13.666666666666666	1.6161159623327535E-6	ENSG00000165732, ENSG00000134684, ENSG00000055044, ENSG00000204560, ENSG00000125445, ENSG00000071794, ENSG00000129351, ENSG00000130810, ENSG00000160917, ENSG00000138326, ENSG00000105202, ENSG00000100764, ENSG00000099942, ENSG00000091542, ENSG00000161813, ENSG00000172733, ENSG00000135387, ENSG00000134318, ENSG00000167004, ENSG00000115268, ENSG00000160633, ENSG00000130520, ENSG00000150991, ENSG00000138398, ENSG00000204392, ENSG00000147649, ENSG00000183617, ENSG00000105058, ENSG00000169813, ENSG00000108826, ENSG00000105640, ENSG00000110700, ENSG00000122299, ENSG00000085760, ENSG00000029363, ENSG00000197265, ENSG00000143947, ENSG00000103194, ENSG00000124228, ENSG00000062582, ENSG00000130985	262	866	12496	2.258061103961356	6.252418376004876E-4	6.252418376004876E-4	0.0022433041820701938
GOTERM_CC_DIRECT	GO:0005634~nucleus	121	40.33333333333333	5.276253533787152E-6	ENSG00000163781, ENSG00000086300, ENSG00000071794, ENSG00000113240, ENSG00000100764, ENSG00000134318, ENSG00000087263, ENSG00000160117, ENSG00000111269, ENSG00000135363, ENSG00000170088, ENSG00000114062, ENSG00000197483, ENSG00000082258, ENSG00000197019, ENSG00000160321, ENSG00000172183, ENSG00000110700, ENSG00000163159, ENSG00000108468, ENSG00000163605, ENSG00000167565, ENSG00000143947, ENSG00000167468, ENSG00000100084, ENSG00000196605, ENSG00000167461, ENSG00000110801, ENSG00000165732, ENSG00000205571, ENSG00000132773, ENSG00000186625, ENSG00000130810, ENSG00000138326, ENSG00000175305, ENSG00000171443, ENSG00000144554, ENSG00000115268, ENSG00000101413, ENSG00000120690, ENSG00000137807, ENSG00000138398, ENSG00000172062, ENSG00000112039, ENSG00000111206, ENSG00000147601, ENSG00000105058, ENSG00000159210, ENSG00000011052, ENSG00000132781, ENSG00000112130, ENSG00000165916, ENSG00000137193, ENSG00000196531, ENSG00000107897, ENSG00000183773, ENSG00000137054, ENSG00000204560, ENSG00000128731, ENSG00000105202, ENSG00000143384, ENSG00000105011, ENSG00000118705, ENSG00000010803, ENSG00000063978, ENSG00000040633, ENSG00000104872, ENSG00000160633, ENSG00000158711, ENSG00000183077, ENSG00000182512, ENSG00000182093, ENSG00000169813, ENSG00000114316, ENSG00000196652, ENSG00000172409, ENSG00000197223, ENSG00000137876, ENSG00000169567, ENSG00000116017, ENSG00000166801, ENSG00000130985, ENSG00000134684, ENSG00000157510, ENSG00000138778, ENSG00000055044, ENSG00000129351, ENSG00000085721, ENSG00000114030, ENSG00000160888, ENSG00000091542, ENSG00000172733, ENSG00000134333, ENSG00000196357, ENSG00000063245, ENSG00000167004, ENSG00000197114, ENSG00000119335, ENSG00000115163, ENSG00000124762, ENSG00000100412, ENSG00000150991, ENSG00000184007, ENSG00000168734, ENSG00000198431, ENSG00000147649, ENSG00000110107, ENSG00000112576, ENSG00000127080, ENSG00000181555, ENSG00000013374, ENSG00000157045, ENSG00000122299, ENSG00000196367, ENSG00000167604, ENSG00000029363, ENSG00000197265, ENSG00000106723, ENSG00000080603, ENSG00000026036, ENSG00000103194	283	3955	13129	1.4193323296985074	0.0016659113418781013	8.33302867773722E-4	0.007106279020985262
GOTERM_CC_DIRECT	GO:0005730~nucleolus	33	11.0	2.2052359057313434E-5	ENSG00000165732, ENSG00000055044, ENSG00000071794, ENSG00000085721, ENSG00000129351, ENSG00000132773, ENSG00000130810, ENSG00000105202, ENSG00000109113, ENSG00000144554, ENSG00000108094, ENSG00000197879, ENSG00000104872, ENSG00000124762, ENSG00000198431, ENSG00000147649, ENSG00000111845, ENSG00000105058, ENSG00000147601, ENSG00000172183, ENSG00000110700, ENSG00000013374, ENSG00000197223, ENSG00000029363, ENSG00000167565, ENSG00000143947, ENSG00000106723, ENSG00000137054, ENSG00000137876, ENSG00000037757, ENSG00000167461, ENSG00000116017, ENSG00000124228	283	675	13129	2.268064389477817	0.006944397754515941	0.0023201783155721856	0.02969793366918161
UP_KEYWORDS	Isopeptide bond	38	12.666666666666668	3.653846729199664E-5	ENSG00000165732, ENSG00000055044, ENSG00000138778, ENSG00000129351, ENSG00000143384, ENSG00000100764, ENSG00000057663, ENSG00000187266, ENSG00000118705, ENSG00000144554, ENSG00000108094, ENSG00000119335, ENSG00000065989, ENSG00000160633, ENSG00000137807, ENSG00000141378, ENSG00000100412, ENSG00000150991, ENSG00000174579, ENSG00000165704, ENSG00000111206, ENSG00000142166, ENSG00000143549, ENSG00000169813, ENSG00000105640, ENSG00000181555, ENSG00000108468, ENSG00000197223, ENSG00000105701, ENSG00000116809, ENSG00000029363, ENSG00000143947, ENSG00000166140, ENSG00000159256, ENSG00000180879, ENSG00000163872, ENSG00000167118, ENSG00000116017	289	885	13870	2.060719801380173	0.009418996648215994	0.002363112424013436	0.047720482143498444
INTERPRO	IPR011990:Tetratricopeptide-like helical	14	4.666666666666667	4.073544488406518E-5	ENSG00000122299, ENSG00000105701, ENSG00000187627, ENSG00000163913, ENSG00000196367, ENSG00000153165, ENSG00000169629, ENSG00000103319, ENSG00000196862, ENSG00000183054, ENSG00000015568, ENSG00000186532, ENSG00000013374, ENSG00000185304	278	165	13322	4.066012644429911	0.02426473435701526	0.008154560898206875	0.060187343216078215
UP_KEYWORDS	Ribonucleoprotein	16	5.333333333333334	6.601174448732334E-5	ENSG00000204392, ENSG00000055044, ENSG00000183617, ENSG00000125445, ENSG00000182180, ENSG00000169813, ENSG00000108826, ENSG00000138326, ENSG00000105202, ENSG00000110700, ENSG00000105640, ENSG00000143947, ENSG00000115268, ENSG00000048544, ENSG00000130520, ENSG00000062582	289	223	13870	3.443449656306733	0.01695227155183343	0.0034136813256980814	0.08619826162121758
UP_KEYWORDS	Acetylation	85	28.333333333333332	9.002060953451875E-5	ENSG00000158467, ENSG00000010256, ENSG00000125445, ENSG00000184640, ENSG00000101199, ENSG00000110768, ENSG00000149428, ENSG00000166333, ENSG00000100764, ENSG00000125388, ENSG00000161813, ENSG00000129932, ENSG00000108094, ENSG00000040633, ENSG00000130520, ENSG00000160633, ENSG00000165704, ENSG00000138964, ENSG00000130313, ENSG00000143549, ENSG00000169813, ENSG00000100714, ENSG00000110700, ENSG00000124357, ENSG00000148719, ENSG00000143947, ENSG00000185722, ENSG00000105726, ENSG00000127481, ENSG00000169567, ENSG00000213024, ENSG00000118960, ENSG00000130985, ENSG00000134684, ENSG00000165732, ENSG00000105048, ENSG00000205571, ENSG00000131779, ENSG00000129351, ENSG00000132773, ENSG00000130810, ENSG00000138326, ENSG00000114030, ENSG00000160888, ENSG00000057663, ENSG00000091542, ENSG00000077549, ENSG00000134333, ENSG00000147419, ENSG00000135387, ENSG00000148154, ENSG00000167004, ENSG00000197114, ENSG00000119335, ENSG00000115268, ENSG00000070785, ENSG00000197879, ENSG00000185418, ENSG00000101413, ENSG00000124762, ENSG00000100412, ENSG00000184992, ENSG00000116062, ENSG00000198431, ENSG00000172062, ENSG00000147649, ENSG00000132330, ENSG00000103319, ENSG00000147601, ENSG00000110107, ENSG00000105281, ENSG00000165916, ENSG00000100321, ENSG00000196367, ENSG00000029363, ENSG00000107897, ENSG00000196531, ENSG00000197265, ENSG00000106723, ENSG00000171314, ENSG00000103194, ENSG00000037757, ENSG00000175063, ENSG00000023909, ENSG00000125971	289	2758	13870	1.4791195666083692	0.023046660819523335	0.003878523583003224	0.1175320637945565
UP_KEYWORDS	Host-virus interaction	19	6.333333333333334	1.3927906293515223E-4	ENSG00000116062, ENSG00000114062, ENSG00000082258, ENSG00000160917, ENSG00000114030, ENSG00000165916, ENSG00000105701, ENSG00000196531, ENSG00000108094, ENSG00000158195, ENSG00000119335, ENSG00000115163, ENSG00000159256, ENSG00000127481, ENSG00000080603, ENSG00000213024, ENSG00000121594, ENSG00000067560, ENSG00000166801	289	322	13870	2.831889789163747	0.03543281350597338	0.0051404267911566714	0.18179052202729196
UP_KEYWORDS	Cell cycle	25	8.333333333333332	2.4765164265790366E-4	ENSG00000138778, ENSG00000082258, ENSG00000111206, ENSG00000184640, ENSG00000105058, ENSG00000072864, ENSG00000147601, ENSG00000186625, ENSG00000112576, ENSG00000134222, ENSG00000112130, ENSG00000175305, ENSG00000137193, ENSG00000144554, ENSG00000161860, ENSG00000166140, ENSG00000115163, ENSG00000106723, ENSG00000111269, ENSG00000124762, ENSG00000137807, ENSG00000165527, ENSG00000011454, ENSG00000175063, ENSG00000067560	289	524	13870	2.289746163395758	0.06213542728480348	0.007986650763324277	0.3230299617407395
GOTERM_BP_DIRECT	GO:0016032~viral process	16	5.333333333333334	2.880967637843772E-4	ENSG00000116062, ENSG00000114062, ENSG00000163002, ENSG00000165916, ENSG00000105701, ENSG00000196531, ENSG00000158195, ENSG00000108094, ENSG00000119335, ENSG00000115163, ENSG00000159256, ENSG00000127481, ENSG00000080603, ENSG00000213024, ENSG00000102900, ENSG00000067560	268	248	12479	3.0040924410207026	0.29374780873959494	0.15961188058111797	0.46507627672992546
GOTERM_CC_DIRECT	GO:0005840~ribosome	11	3.6666666666666665	4.3505421886967427E-4	ENSG00000183617, ENSG00000125445, ENSG00000182180, ENSG00000143947, ENSG00000108826, ENSG00000115268, ENSG00000048544, ENSG00000138326, ENSG00000137876, ENSG00000105640, ENSG00000110700	283	128	13129	3.9868319346289747	0.1284717915465664	0.03379259390253886	0.5843818086057384
GOTERM_MF_DIRECT	GO:0005515~protein binding	173	57.666666666666664	4.4372425686815034E-4	ENSG00000163781, ENSG00000158467, ENSG00000184640, ENSG00000086300, ENSG00000071794, ENSG00000113240, ENSG00000110768, ENSG00000166333, ENSG00000100764, ENSG00000163002, ENSG00000187266, ENSG00000126264, ENSG00000119559, ENSG00000134318, ENSG00000160392, ENSG00000160117, ENSG00000065989, ENSG00000135363, ENSG00000105639, ENSG00000121594, ENSG00000165704, ENSG00000138964, ENSG00000171135, ENSG00000114062, ENSG00000082258, ENSG00000143549, ENSG00000072864, ENSG00000197019, ENSG00000134222, ENSG00000163159, ENSG00000110700, ENSG00000108468, ENSG00000175283, ENSG00000163605, ENSG00000134809, ENSG00000167565, ENSG00000143947, ENSG00000166140, ENSG00000053501, ENSG00000130638, ENSG00000196605, ENSG00000100084, ENSG00000213024, ENSG00000167461, ENSG00000110801, ENSG00000124228, ENSG00000165732, ENSG00000160075, ENSG00000205571, ENSG00000105048, ENSG00000182180, ENSG00000131779, ENSG00000132773, ENSG00000186625, ENSG00000160917, ENSG00000175305, ENSG00000057663, ENSG00000058799, ENSG00000171443, ENSG00000204843, ENSG00000147419, ENSG00000144554, ENSG00000104894, ENSG00000115268, ENSG00000070785, ENSG00000197879, ENSG00000101413, ENSG00000120690, ENSG00000137807, ENSG00000165527, ENSG00000138398, ENSG00000204392, ENSG00000172062, ENSG00000111206, ENSG00000165724, ENSG00000147601, ENSG00000105058, ENSG00000099308, ENSG00000105640, ENSG00000159210, ENSG00000132781, ENSG00000112130, ENSG00000165916, ENSG00000137193, ENSG00000171314, ENSG00000167118, ENSG00000175063, ENSG00000125971, ENSG00000204560, ENSG00000080845, ENSG00000128731, ENSG00000101199, ENSG00000105202, ENSG00000143384, ENSG00000105011, ENSG00000118705, ENSG00000129932, ENSG00000108094, ENSG00000010803, ENSG00000063978, ENSG00000040633, ENSG00000145194, ENSG00000160633, ENSG00000104872, ENSG00000130520, ENSG00000141378, ENSG00000011454, ENSG00000158711, ENSG00000172007, ENSG00000130313, ENSG00000111845, ENSG00000169813, ENSG00000108826, ENSG00000114316, ENSG00000100714, ENSG00000124357, ENSG00000196652, ENSG00000184470, ENSG00000197223, ENSG00000116809, ENSG00000158195, ENSG00000115257, ENSG00000185722, ENSG00000127481, ENSG00000137876, ENSG00000116017, ENSG00000166801, ENSG00000130985, ENSG00000157510, ENSG00000134684, ENSG00000055044, ENSG00000138778, ENSG00000129351, ENSG00000067221, ENSG00000114030, ENSG00000099942, ENSG00000134333, ENSG00000063245, ENSG00000167004, ENSG00000197114, ENSG00000119335, ENSG00000185418, ENSG00000115163, ENSG00000124762, ENSG00000150991, ENSG00000067560, ENSG00000116062, ENSG00000198431, ENSG00000147649, ENSG00000181481, ENSG00000142166, ENSG00000132330, ENSG00000174165, ENSG00000110107, ENSG00000112576, ENSG00000105281, ENSG00000181555, ENSG00000013374, ENSG00000100321, ENSG00000105701, ENSG00000163913, ENSG00000196367, ENSG00000167604, ENSG00000075218, ENSG00000171492, ENSG00000029363, ENSG00000126858, ENSG00000197265, ENSG00000106723, ENSG00000080603, ENSG00000163872, ENSG00000103194, ENSG00000102900	262	6960	12496	1.1855137316837765	0.15781821985485234	0.08229537423790456	0.614175683063567
GOTERM_CC_DIRECT	GO:0016020~membrane	62	20.666666666666668	5.283476976894912E-4	ENSG00000161013, ENSG00000080845, ENSG00000071794, ENSG00000128731, ENSG00000149428, ENSG00000143384, ENSG00000100764, ENSG00000105202, ENSG00000166333, ENSG00000161813, ENSG00000118705, ENSG00000070047, ENSG00000065989, ENSG00000161921, ENSG00000141378, ENSG00000105639, ENSG00000124120, ENSG00000129226, ENSG00000169813, ENSG00000072864, ENSG00000100714, ENSG00000110700, ENSG00000148719, ENSG00000105559, ENSG00000143947, ENSG00000130638, ENSG00000185722, ENSG00000105726, ENSG00000127481, ENSG00000165732, ENSG00000138778, ENSG00000055044, ENSG00000131779, ENSG00000129351, ENSG00000067221, ENSG00000138326, ENSG00000057663, ENSG00000204843, ENSG00000077549, ENSG00000134333, ENSG00000135387, ENSG00000148154, ENSG00000104894, ENSG00000115268, ENSG00000197879, ENSG00000165527, ENSG00000176022, ENSG00000110107, ENSG00000110446, ENSG00000105640, ENSG00000159210, ENSG00000105281, ENSG00000165916, ENSG00000105701, ENSG00000163913, ENSG00000075218, ENSG00000107897, ENSG00000171492, ENSG00000126858, ENSG00000171314, ENSG00000102900, ENSG00000125971	283	1882	13129	1.5283305107340135	0.15380207591148864	0.03284876412564608	0.7092848692785148
KEGG_PATHWAY	hsa03013:RNA transport	12	4.0	6.387936451643906E-4	ENSG00000172062, ENSG00000187627, ENSG00000153165, ENSG00000205571, ENSG00000169629, ENSG00000196862, ENSG00000070785, ENSG00000015568, ENSG00000213024, ENSG00000102900, ENSG00000185304, ENSG00000163002	139	138	5491	3.4350954019393183	0.09603229718184181	0.09603229718184181	0.7669676706594242
UP_KEYWORDS	Ribosomal protein	11	3.6666666666666665	7.196988948866861E-4	ENSG00000183617, ENSG00000125445, ENSG00000182180, ENSG00000143947, ENSG00000108826, ENSG00000115268, ENSG00000048544, ENSG00000138326, ENSG00000105640, ENSG00000110700, ENSG00000062582	289	141	13870	3.7441409605143687	0.1701158138098403	0.020505631919454315	0.9360880649346481
